row_id,partition,fold
263,train,-1
10,train,-1
374,train,-1
320,train,-1
44,train,-1
50,train,-1
84,train,-1
255,train,-1
164,train,-1
99,train,-1
204,train,-1
225,train,-1
0,train,-1
403,train,-1
550,train,-1
410,train,-1
453,train,-1
289,train,-1
327,train,-1
456,train,-1
62,train,-1
94,train,-1
465,train,-1
398,train,-1
417,train,-1
15,train,-1
98,train,-1
430,train,-1
34,train,-1
478,train,-1
549,train,-1
396,train,-1
408,train,-1
481,train,-1
311,train,-1
361,train,-1
153,train,-1
233,train,-1
567,train,-1
376,train,-1
52,train,-1
24,train,-1
101,train,-1
503,test,-1
394,test,-1
333,test,-1
524,test,-1
437,test,-1
474,test,-1
555,test,-1
250,test,-1
262,test,-1
185,test,-1
58,test,-1
529,test,-1
218,test,-1
492,test,-1
267,test,-1
158,test,-1
29,test,-1
497,test,-1
231,test,-1
82,test,-1
114,test,-1
441,test,-1
535,test,-1
504,test,-1
247,test,-1
340,test,-1
170,test,-1
538,test,-1
489,test,-1
511,test,-1
259,test,-1
173,test,-1
378,test,-1
203,test,-1
532,test,-1
38,test,-1
246,test,-1
307,test,-1
80,test,-1
298,test,-1
201,test,-1
471,test,-1
355,test,-1
553,test,-1
444,test,-1
440,test,-1
179,test,-1
414,test,-1
382,test,-1
154,test,-1
352,test,-1
47,test,-1
477,test,-1
365,test,-1
19,test,-1
277,test,-1
76,test,-1
451,test,-1
244,test,-1
457,test,-1
184,test,-1
131,test,-1
37,test,-1
31,test,-1
258,test,-1
215,test,-1
315,test,-1
318,test,-1
426,test,-1
363,test,-1
344,test,-1
404,test,-1
214,test,-1
527,test,-1
124,test,-1
69,test,-1
323,test,-1
275,test,-1
520,test,-1
239,test,-1
447,test,-1
306,cv_train,0
513,cv_train,0
544,cv_train,0
9,cv_train,0
129,cv_train,0
102,cv_train,0
393,cv_train,0
178,cv_train,0
401,cv_train,0
112,cv_train,0
242,cv_train,0
383,cv_train,0
116,cv_train,0
366,cv_train,0
11,cv_train,0
273,cv_train,0
428,cv_train,0
120,cv_train,0
54,cv_train,0
256,cv_train,0
412,cv_train,0
171,cv_train,0
30,cv_train,0
442,cv_train,0
292,cv_train,0
151,cv_train,0
338,cv_train,0
174,cv_train,0
191,cv_train,0
68,cv_train,0
397,cv_train,0
484,cv_train,0
556,cv_train,0
458,cv_train,0
18,cv_train,0
459,cv_train,0
350,cv_train,0
160,cv_train,0
200,cv_train,0
508,cv_train,0
493,cv_train,0
143,cv_train,0
285,cv_train,0
419,cv_train,0
483,cv_train,0
126,cv_train,0
210,cv_train,0
330,cv_train,0
304,cv_train,0
113,cv_train,0
6,cv_train,0
445,cv_train,0
342,cv_train,0
223,cv_train,0
40,cv_train,0
334,cv_train,0
237,cv_train,0
399,cv_train,0
3,cv_train,0
211,cv_train,0
422,cv_train,0
469,cv_train,0
375,cv_train,0
482,cv_train,0
539,cv_train,0
39,cv_train,0
207,cv_train,0
452,cv_train,0
542,cv_train,0
351,cv_train,0
379,cv_train,0
433,cv_train,0
467,cv_train,0
119,cv_train,0
60,cv_train,0
421,cv_train,0
362,cv_train,0
468,cv_train,0
560,cv_train,0
329,cv_train,0
111,cv_train,0
341,cv_train,0
313,cv_train,0
208,cv_train,0
92,cv_train,0
525,cv_train,0
274,cv_train,0
300,cv_train,0
335,cv_train,0
162,cv_train,0
133,cv_train,0
434,cv_train,0
75,cv_train,0
564,cv_train,0
61,cv_train,0
20,cv_train,0
359,cv_train,0
206,cv_train,0
172,cv_train,0
565,cv_train,0
531,cv_train,0
180,cv_train,0
222,cv_train,0
368,cv_train,0
115,cv_train,0
122,cv_train,0
25,cv_train,0
288,cv_train,0
418,cv_train,0
127,cv_train,0
270,cv_train,0
1,cv_train,0
240,cv_train,0
389,cv_train,0
43,cv_train,0
5,cv_train,0
74,cv_train,0
53,cv_train,0
487,cv_train,0
35,cv_train,0
22,cv_train,0
192,cv_train,0
507,cv_train,0
533,cv_train,0
370,cv_train,0
243,cv_train,0
392,cv_train,0
381,cv_train,0
213,cv_train,0
407,cv_train,0
232,cv_train,0
209,cv_train,0
336,cv_train,0
384,cv_train,0
325,cv_train,0
221,cv_train,0
502,cv_train,0
373,cv_train,0
299,cv_train,0
501,cv_train,0
521,cv_train,0
117,cv_train,0
349,cv_train,0
235,cv_train,0
264,cv_train,0
343,cv_train,0
106,cv_train,0
427,cv_train,0
411,cv_train,0
57,cv_train,0
316,cv_train,0
226,cv_train,0
305,cv_train,0
32,cv_train,0
303,cv_train,0
228,cv_train,0
486,cv_train,0
123,cv_train,0
36,cv_train,0
554,cv_train,0
345,cv_train,0
89,cv_train,0
498,cv_train,0
423,cv_train,0
405,cv_train,0
272,cv_train,0
4,cv_train,0
439,cv_train,0
155,cv_train,0
187,cv_train,0
371,cv_train,0
348,cv_train,0
16,cv_train,0
93,cv_train,0
12,cv_train,0
519,cv_train,0
189,cv_train,0
530,cv_train,0
545,cv_train,0
568,cv_train,0
109,cv_train,0
388,cv_train,0
566,cv_train,0
377,cv_train,0
319,cv_train,0
86,cv_train,0
518,cv_train,0
322,cv_train,0
248,cv_train,0
85,cv_train,0
386,cv_train,0
140,cv_train,0
220,cv_train,0
51,cv_train,0
547,cv_train,0
147,cv_train,0
443,cv_train,0
95,cv_train,0
79,cv_train,0
432,cv_train,0
283,cv_train,0
78,cv_train,0
118,cv_train,0
197,cv_train,0
260,cv_train,0
224,cv_train,0
528,cv_train,0
499,cv_train,0
470,cv_train,0
7,cv_train,0
251,cv_train,0
183,cv_train,0
480,cv_train,0
103,cv_train,0
161,cv_train,0
125,cv_train,0
182,cv_train,0
217,cv_train,0
328,cv_train,0
10,cv_train,0
374,cv_train,0
320,cv_train,0
44,cv_train,0
50,cv_train,0
255,cv_train,0
164,cv_train,0
99,cv_train,0
204,cv_train,0
0,cv_train,0
403,cv_train,0
550,cv_train,0
289,cv_train,0
327,cv_train,0
456,cv_train,0
62,cv_train,0
94,cv_train,0
398,cv_train,0
417,cv_train,0
98,cv_train,0
34,cv_train,0
478,cv_train,0
549,cv_train,0
396,cv_train,0
408,cv_train,0
481,cv_train,0
311,cv_train,0
361,cv_train,0
153,cv_train,0
233,cv_train,0
567,cv_train,0
376,cv_train,0
52,cv_train,0
24,cv_train,0
101,cv_train,0
312,cv_validation,0
225,cv_validation,0
543,cv_validation,0
110,cv_validation,0
450,cv_validation,0
163,cv_validation,0
279,cv_validation,0
453,cv_validation,0
415,cv_validation,0
249,cv_validation,0
145,cv_validation,0
466,cv_validation,0
294,cv_validation,0
438,cv_validation,0
175,cv_validation,0
165,cv_validation,0
245,cv_validation,0
157,cv_validation,0
541,cv_validation,0
66,cv_validation,0
410,cv_validation,0
515,cv_validation,0
523,cv_validation,0
278,cv_validation,0
284,cv_validation,0
420,cv_validation,0
551,cv_validation,0
357,cv_validation,0
465,cv_validation,0
293,cv_validation,0
358,cv_validation,0
195,cv_validation,0
310,cv_validation,0
332,cv_validation,0
150,cv_validation,0
67,cv_validation,0
84,cv_validation,0
463,cv_validation,0
476,cv_validation,0
81,cv_validation,0
269,cv_validation,0
236,cv_validation,0
73,cv_validation,0
199,cv_validation,0
263,cv_validation,0
100,cv_validation,0
517,cv_validation,0
134,cv_validation,0
369,cv_validation,0
72,cv_validation,0
563,cv_validation,0
42,cv_validation,0
219,cv_validation,0
56,cv_validation,0
33,cv_validation,0
146,cv_validation,0
512,cv_validation,0
400,cv_validation,0
430,cv_validation,0
15,cv_validation,0
514,cv_validation,0
141,cv_validation,0
168,cv_validation,0
265,cv_validation,0
105,cv_validation,0
312,cv_train,1
306,cv_train,1
513,cv_train,1
544,cv_train,1
199,cv_train,1
9,cv_train,1
102,cv_train,1
178,cv_train,1
401,cv_train,1
112,cv_train,1
383,cv_train,1
116,cv_train,1
366,cv_train,1
11,cv_train,1
358,cv_train,1
273,cv_train,1
428,cv_train,1
512,cv_train,1
412,cv_train,1
171,cv_train,1
442,cv_train,1
292,cv_train,1
151,cv_train,1
191,cv_train,1
68,cv_train,1
284,cv_train,1
397,cv_train,1
484,cv_train,1
556,cv_train,1
458,cv_train,1
18,cv_train,1
459,cv_train,1
350,cv_train,1
200,cv_train,1
493,cv_train,1
143,cv_train,1
285,cv_train,1
126,cv_train,1
210,cv_train,1
330,cv_train,1
245,cv_train,1
113,cv_train,1
175,cv_train,1
157,cv_train,1
6,cv_train,1
445,cv_train,1
342,cv_train,1
223,cv_train,1
40,cv_train,1
334,cv_train,1
237,cv_train,1
399,cv_train,1
3,cv_train,1
165,cv_train,1
211,cv_train,1
515,cv_train,1
422,cv_train,1
469,cv_train,1
375,cv_train,1
482,cv_train,1
539,cv_train,1
39,cv_train,1
207,cv_train,1
452,cv_train,1
351,cv_train,1
379,cv_train,1
278,cv_train,1
433,cv_train,1
163,cv_train,1
67,cv_train,1
119,cv_train,1
60,cv_train,1
362,cv_train,1
560,cv_train,1
341,cv_train,1
313,cv_train,1
92,cv_train,1
525,cv_train,1
274,cv_train,1
279,cv_train,1
543,cv_train,1
300,cv_train,1
81,cv_train,1
335,cv_train,1
162,cv_train,1
133,cv_train,1
434,cv_train,1
564,cv_train,1
61,cv_train,1
20,cv_train,1
359,cv_train,1
563,cv_train,1
206,cv_train,1
172,cv_train,1
565,cv_train,1
531,cv_train,1
180,cv_train,1
368,cv_train,1
115,cv_train,1
288,cv_train,1
418,cv_train,1
127,cv_train,1
219,cv_train,1
105,cv_train,1
1,cv_train,1
450,cv_train,1
240,cv_train,1
389,cv_train,1
5,cv_train,1
357,cv_train,1
487,cv_train,1
541,cv_train,1
35,cv_train,1
192,cv_train,1
507,cv_train,1
533,cv_train,1
392,cv_train,1
381,cv_train,1
150,cv_train,1
72,cv_train,1
213,cv_train,1
407,cv_train,1
232,cv_train,1
209,cv_train,1
236,cv_train,1
384,cv_train,1
325,cv_train,1
221,cv_train,1
42,cv_train,1
249,cv_train,1
141,cv_train,1
373,cv_train,1
476,cv_train,1
463,cv_train,1
100,cv_train,1
299,cv_train,1
501,cv_train,1
269,cv_train,1
521,cv_train,1
420,cv_train,1
294,cv_train,1
117,cv_train,1
551,cv_train,1
349,cv_train,1
332,cv_train,1
343,cv_train,1
106,cv_train,1
411,cv_train,1
57,cv_train,1
316,cv_train,1
226,cv_train,1
305,cv_train,1
32,cv_train,1
466,cv_train,1
293,cv_train,1
303,cv_train,1
123,cv_train,1
36,cv_train,1
110,cv_train,1
56,cv_train,1
89,cv_train,1
523,cv_train,1
498,cv_train,1
423,cv_train,1
146,cv_train,1
272,cv_train,1
439,cv_train,1
517,cv_train,1
155,cv_train,1
187,cv_train,1
348,cv_train,1
16,cv_train,1
145,cv_train,1
93,cv_train,1
134,cv_train,1
400,cv_train,1
12,cv_train,1
519,cv_train,1
189,cv_train,1
530,cv_train,1
369,cv_train,1
545,cv_train,1
568,cv_train,1
109,cv_train,1
388,cv_train,1
566,cv_train,1
415,cv_train,1
377,cv_train,1
319,cv_train,1
86,cv_train,1
518,cv_train,1
514,cv_train,1
248,cv_train,1
85,cv_train,1
386,cv_train,1
140,cv_train,1
220,cv_train,1
168,cv_train,1
33,cv_train,1
443,cv_train,1
95,cv_train,1
79,cv_train,1
432,cv_train,1
283,cv_train,1
438,cv_train,1
78,cv_train,1
118,cv_train,1
197,cv_train,1
224,cv_train,1
528,cv_train,1
66,cv_train,1
310,cv_train,1
499,cv_train,1
251,cv_train,1
480,cv_train,1
103,cv_train,1
73,cv_train,1
161,cv_train,1
125,cv_train,1
265,cv_train,1
328,cv_train,1
195,cv_train,1
263,cv_train,1
10,cv_train,1
374,cv_train,1
320,cv_train,1
44,cv_train,1
50,cv_train,1
84,cv_train,1
255,cv_train,1
164,cv_train,1
99,cv_train,1
204,cv_train,1
225,cv_train,1
550,cv_train,1
410,cv_train,1
453,cv_train,1
289,cv_train,1
327,cv_train,1
456,cv_train,1
62,cv_train,1
465,cv_train,1
398,cv_train,1
15,cv_train,1
430,cv_train,1
549,cv_train,1
396,cv_train,1
408,cv_train,1
481,cv_train,1
311,cv_train,1
361,cv_train,1
153,cv_train,1
233,cv_train,1
567,cv_train,1
52,cv_train,1
336,cv_validation,1
174,cv_validation,1
228,cv_validation,1
478,cv_validation,1
403,cv_validation,1
547,cv_validation,1
421,cv_validation,1
98,cv_validation,1
338,cv_validation,1
470,cv_validation,1
542,cv_validation,1
222,cv_validation,1
183,cv_validation,1
486,cv_validation,1
235,cv_validation,1
345,cv_validation,1
243,cv_validation,1
371,cv_validation,1
304,cv_validation,1
322,cv_validation,1
160,cv_validation,1
101,cv_validation,1
419,cv_validation,1
208,cv_validation,1
74,cv_validation,1
405,cv_validation,1
242,cv_validation,1
502,cv_validation,1
111,cv_validation,1
376,cv_validation,1
427,cv_validation,1
217,cv_validation,1
270,cv_validation,1
147,cv_validation,1
554,cv_validation,1
120,cv_validation,1
483,cv_validation,1
467,cv_validation,1
51,cv_validation,1
508,cv_validation,1
129,cv_validation,1
393,cv_validation,1
260,cv_validation,1
25,cv_validation,1
75,cv_validation,1
0,cv_validation,1
53,cv_validation,1
417,cv_validation,1
122,cv_validation,1
34,cv_validation,1
54,cv_validation,1
94,cv_validation,1
468,cv_validation,1
4,cv_validation,1
329,cv_validation,1
43,cv_validation,1
370,cv_validation,1
22,cv_validation,1
264,cv_validation,1
7,cv_validation,1
24,cv_validation,1
256,cv_validation,1
30,cv_validation,1
182,cv_validation,1
312,cv_train,2
306,cv_train,2
199,cv_train,2
129,cv_train,2
393,cv_train,2
178,cv_train,2
112,cv_train,2
242,cv_train,2
116,cv_train,2
358,cv_train,2
273,cv_train,2
428,cv_train,2
120,cv_train,2
512,cv_train,2
54,cv_train,2
256,cv_train,2
171,cv_train,2
30,cv_train,2
442,cv_train,2
151,cv_train,2
338,cv_train,2
174,cv_train,2
191,cv_train,2
68,cv_train,2
284,cv_train,2
397,cv_train,2
484,cv_train,2
556,cv_train,2
458,cv_train,2
459,cv_train,2
350,cv_train,2
160,cv_train,2
200,cv_train,2
508,cv_train,2
493,cv_train,2
143,cv_train,2
285,cv_train,2
419,cv_train,2
483,cv_train,2
126,cv_train,2
210,cv_train,2
330,cv_train,2
304,cv_train,2
245,cv_train,2
113,cv_train,2
175,cv_train,2
157,cv_train,2
6,cv_train,2
445,cv_train,2
342,cv_train,2
223,cv_train,2
40,cv_train,2
334,cv_train,2
3,cv_train,2
165,cv_train,2
515,cv_train,2
422,cv_train,2
469,cv_train,2
482,cv_train,2
539,cv_train,2
39,cv_train,2
207,cv_train,2
452,cv_train,2
542,cv_train,2
351,cv_train,2
278,cv_train,2
433,cv_train,2
163,cv_train,2
67,cv_train,2
467,cv_train,2
60,cv_train,2
421,cv_train,2
468,cv_train,2
560,cv_train,2
329,cv_train,2
111,cv_train,2
341,cv_train,2
208,cv_train,2
525,cv_train,2
279,cv_train,2
543,cv_train,2
300,cv_train,2
81,cv_train,2
335,cv_train,2
162,cv_train,2
75,cv_train,2
61,cv_train,2
359,cv_train,2
563,cv_train,2
180,cv_train,2
222,cv_train,2
368,cv_train,2
122,cv_train,2
25,cv_train,2
418,cv_train,2
127,cv_train,2
219,cv_train,2
270,cv_train,2
105,cv_train,2
1,cv_train,2
450,cv_train,2
240,cv_train,2
389,cv_train,2
43,cv_train,2
357,cv_train,2
74,cv_train,2
53,cv_train,2
487,cv_train,2
541,cv_train,2
35,cv_train,2
22,cv_train,2
533,cv_train,2
370,cv_train,2
243,cv_train,2
392,cv_train,2
150,cv_train,2
72,cv_train,2
232,cv_train,2
209,cv_train,2
236,cv_train,2
336,cv_train,2
384,cv_train,2
325,cv_train,2
502,cv_train,2
42,cv_train,2
249,cv_train,2
141,cv_train,2
373,cv_train,2
476,cv_train,2
463,cv_train,2
100,cv_train,2
501,cv_train,2
269,cv_train,2
420,cv_train,2
294,cv_train,2
117,cv_train,2
551,cv_train,2
349,cv_train,2
332,cv_train,2
235,cv_train,2
264,cv_train,2
427,cv_train,2
411,cv_train,2
57,cv_train,2
316,cv_train,2
305,cv_train,2
32,cv_train,2
466,cv_train,2
293,cv_train,2
228,cv_train,2
486,cv_train,2
110,cv_train,2
554,cv_train,2
56,cv_train,2
345,cv_train,2
89,cv_train,2
523,cv_train,2
423,cv_train,2
405,cv_train,2
146,cv_train,2
272,cv_train,2
4,cv_train,2
439,cv_train,2
517,cv_train,2
155,cv_train,2
187,cv_train,2
371,cv_train,2
348,cv_train,2
16,cv_train,2
145,cv_train,2
93,cv_train,2
134,cv_train,2
400,cv_train,2
12,cv_train,2
519,cv_train,2
189,cv_train,2
530,cv_train,2
369,cv_train,2
545,cv_train,2
568,cv_train,2
109,cv_train,2
415,cv_train,2
377,cv_train,2
319,cv_train,2
86,cv_train,2
514,cv_train,2
322,cv_train,2
248,cv_train,2
85,cv_train,2
386,cv_train,2
140,cv_train,2
220,cv_train,2
51,cv_train,2
168,cv_train,2
33,cv_train,2
547,cv_train,2
147,cv_train,2
443,cv_train,2
95,cv_train,2
432,cv_train,2
283,cv_train,2
438,cv_train,2
78,cv_train,2
118,cv_train,2
260,cv_train,2
224,cv_train,2
528,cv_train,2
66,cv_train,2
310,cv_train,2
499,cv_train,2
470,cv_train,2
7,cv_train,2
251,cv_train,2
183,cv_train,2
480,cv_train,2
103,cv_train,2
73,cv_train,2
182,cv_train,2
265,cv_train,2
217,cv_train,2
195,cv_train,2
263,cv_train,2
10,cv_train,2
320,cv_train,2
44,cv_train,2
50,cv_train,2
84,cv_train,2
204,cv_train,2
225,cv_train,2
0,cv_train,2
403,cv_train,2
410,cv_train,2
453,cv_train,2
327,cv_train,2
62,cv_train,2
94,cv_train,2
465,cv_train,2
398,cv_train,2
417,cv_train,2
15,cv_train,2
98,cv_train,2
430,cv_train,2
34,cv_train,2
478,cv_train,2
549,cv_train,2
408,cv_train,2
481,cv_train,2
361,cv_train,2
153,cv_train,2
233,cv_train,2
567,cv_train,2
376,cv_train,2
52,cv_train,2
24,cv_train,2
101,cv_train,2
401,cv_validation,2
123,cv_validation,2
133,cv_validation,2
115,cv_validation,2
311,cv_validation,2
102,cv_validation,2
412,cv_validation,2
211,cv_validation,2
289,cv_validation,2
531,cv_validation,2
226,cv_validation,2
125,cv_validation,2
456,cv_validation,2
20,cv_validation,2
206,cv_validation,2
303,cv_validation,2
221,cv_validation,2
292,cv_validation,2
381,cv_validation,2
396,cv_validation,2
79,cv_validation,2
544,cv_validation,2
192,cv_validation,2
507,cv_validation,2
518,cv_validation,2
550,cv_validation,2
362,cv_validation,2
299,cv_validation,2
288,cv_validation,2
92,cv_validation,2
388,cv_validation,2
313,cv_validation,2
407,cv_validation,2
106,cv_validation,2
375,cv_validation,2
513,cv_validation,2
399,cv_validation,2
434,cv_validation,2
383,cv_validation,2
374,cv_validation,2
213,cv_validation,2
164,cv_validation,2
172,cv_validation,2
565,cv_validation,2
18,cv_validation,2
521,cv_validation,2
99,cv_validation,2
161,cv_validation,2
36,cv_validation,2
498,cv_validation,2
255,cv_validation,2
343,cv_validation,2
328,cv_validation,2
566,cv_validation,2
274,cv_validation,2
9,cv_validation,2
11,cv_validation,2
119,cv_validation,2
379,cv_validation,2
197,cv_validation,2
5,cv_validation,2
564,cv_validation,2
366,cv_validation,2
237,cv_validation,2
312,cv_train,3
306,cv_train,3
513,cv_train,3
544,cv_train,3
199,cv_train,3
9,cv_train,3
129,cv_train,3
102,cv_train,3
393,cv_train,3
401,cv_train,3
112,cv_train,3
242,cv_train,3
383,cv_train,3
366,cv_train,3
11,cv_train,3
358,cv_train,3
273,cv_train,3
120,cv_train,3
512,cv_train,3
54,cv_train,3
256,cv_train,3
412,cv_train,3
30,cv_train,3
292,cv_train,3
151,cv_train,3
338,cv_train,3
174,cv_train,3
191,cv_train,3
68,cv_train,3
284,cv_train,3
397,cv_train,3
556,cv_train,3
458,cv_train,3
18,cv_train,3
160,cv_train,3
200,cv_train,3
508,cv_train,3
493,cv_train,3
419,cv_train,3
483,cv_train,3
126,cv_train,3
210,cv_train,3
304,cv_train,3
245,cv_train,3
175,cv_train,3
157,cv_train,3
223,cv_train,3
334,cv_train,3
237,cv_train,3
399,cv_train,3
3,cv_train,3
165,cv_train,3
211,cv_train,3
515,cv_train,3
375,cv_train,3
539,cv_train,3
452,cv_train,3
542,cv_train,3
379,cv_train,3
278,cv_train,3
163,cv_train,3
67,cv_train,3
467,cv_train,3
119,cv_train,3
60,cv_train,3
421,cv_train,3
362,cv_train,3
468,cv_train,3
560,cv_train,3
329,cv_train,3
111,cv_train,3
341,cv_train,3
313,cv_train,3
208,cv_train,3
92,cv_train,3
525,cv_train,3
274,cv_train,3
279,cv_train,3
543,cv_train,3
300,cv_train,3
81,cv_train,3
133,cv_train,3
434,cv_train,3
75,cv_train,3
564,cv_train,3
61,cv_train,3
20,cv_train,3
563,cv_train,3
206,cv_train,3
172,cv_train,3
565,cv_train,3
531,cv_train,3
180,cv_train,3
222,cv_train,3
368,cv_train,3
115,cv_train,3
122,cv_train,3
25,cv_train,3
288,cv_train,3
127,cv_train,3
219,cv_train,3
270,cv_train,3
105,cv_train,3
450,cv_train,3
43,cv_train,3
5,cv_train,3
357,cv_train,3
74,cv_train,3
53,cv_train,3
487,cv_train,3
541,cv_train,3
22,cv_train,3
192,cv_train,3
507,cv_train,3
533,cv_train,3
370,cv_train,3
243,cv_train,3
392,cv_train,3
381,cv_train,3
150,cv_train,3
72,cv_train,3
213,cv_train,3
407,cv_train,3
232,cv_train,3
236,cv_train,3
336,cv_train,3
384,cv_train,3
325,cv_train,3
221,cv_train,3
502,cv_train,3
42,cv_train,3
249,cv_train,3
141,cv_train,3
476,cv_train,3
463,cv_train,3
100,cv_train,3
299,cv_train,3
269,cv_train,3
521,cv_train,3
420,cv_train,3
294,cv_train,3
117,cv_train,3
551,cv_train,3
332,cv_train,3
235,cv_train,3
264,cv_train,3
343,cv_train,3
106,cv_train,3
427,cv_train,3
57,cv_train,3
226,cv_train,3
466,cv_train,3
293,cv_train,3
303,cv_train,3
228,cv_train,3
486,cv_train,3
123,cv_train,3
36,cv_train,3
110,cv_train,3
554,cv_train,3
56,cv_train,3
345,cv_train,3
89,cv_train,3
523,cv_train,3
498,cv_train,3
405,cv_train,3
146,cv_train,3
4,cv_train,3
439,cv_train,3
517,cv_train,3
371,cv_train,3
348,cv_train,3
16,cv_train,3
145,cv_train,3
134,cv_train,3
400,cv_train,3
12,cv_train,3
519,cv_train,3
189,cv_train,3
369,cv_train,3
545,cv_train,3
568,cv_train,3
109,cv_train,3
388,cv_train,3
566,cv_train,3
415,cv_train,3
319,cv_train,3
86,cv_train,3
518,cv_train,3
514,cv_train,3
322,cv_train,3
386,cv_train,3
140,cv_train,3
51,cv_train,3
168,cv_train,3
33,cv_train,3
547,cv_train,3
147,cv_train,3
443,cv_train,3
95,cv_train,3
79,cv_train,3
432,cv_train,3
438,cv_train,3
118,cv_train,3
197,cv_train,3
260,cv_train,3
224,cv_train,3
528,cv_train,3
66,cv_train,3
310,cv_train,3
470,cv_train,3
7,cv_train,3
183,cv_train,3
103,cv_train,3
73,cv_train,3
161,cv_train,3
125,cv_train,3
182,cv_train,3
265,cv_train,3
217,cv_train,3
328,cv_train,3
195,cv_train,3
263,cv_train,3
10,cv_train,3
374,cv_train,3
320,cv_train,3
44,cv_train,3
84,cv_train,3
255,cv_train,3
164,cv_train,3
99,cv_train,3
204,cv_train,3
225,cv_train,3
0,cv_train,3
403,cv_train,3
550,cv_train,3
410,cv_train,3
453,cv_train,3
289,cv_train,3
456,cv_train,3
62,cv_train,3
94,cv_train,3
465,cv_train,3
398,cv_train,3
417,cv_train,3
15,cv_train,3
98,cv_train,3
430,cv_train,3
34,cv_train,3
478,cv_train,3
396,cv_train,3
311,cv_train,3
233,cv_train,3
376,cv_train,3
24,cv_train,3
101,cv_train,3
153,cv_validation,3
349,cv_validation,3
361,cv_validation,3
240,cv_validation,3
316,cv_validation,3
113,cv_validation,3
423,cv_validation,3
