row_id,partition,fold
1,test,-1
302,test,-1
100,test,-1
55,test,-1
370,test,-1
204,test,-1
401,test,-1
305,test,-1
161,test,-1
334,test,-1
155,test,-1
259,test,-1
377,test,-1
0,test,-1
342,test,-1
14,test,-1
65,test,-1
407,test,-1
395,test,-1
96,test,-1
364,test,-1
10,test,-1
396,test,-1
225,test,-1
352,test,-1
27,test,-1
37,test,-1
293,test,-1
9,test,-1
121,test,-1
20,test,-1
271,test,-1
80,test,-1
116,test,-1
104,test,-1
191,test,-1
66,test,-1
270,test,-1
313,test,-1
28,test,-1
186,test,-1
138,test,-1
190,test,-1
167,test,-1
428,test,-1
113,test,-1
188,test,-1
436,test,-1
369,test,-1
24,test,-1
254,test,-1
90,test,-1
346,test,-1
322,test,-1
42,test,-1
151,test,-1
43,test,-1
379,test,-1
404,test,-1
282,test,-1
306,test,-1
292,test,-1
416,test,-1
149,test,-1
317,test,-1
285,test,-1
365,test,-1
402,test,-1
400,test,-1
19,test,-1
39,test,-1
137,test,-1
423,test,-1
223,test,-1
153,test,-1
382,test,-1
200,test,-1
326,cv_train,0
170,cv_train,0
376,cv_train,0
356,cv_train,0
93,cv_train,0
264,cv_train,0
408,cv_train,0
286,cv_train,0
135,cv_train,0
69,cv_train,0
111,cv_train,0
258,cv_train,0
128,cv_train,0
431,cv_train,0
309,cv_train,0
94,cv_train,0
385,cv_train,0
366,cv_train,0
88,cv_train,0
373,cv_train,0
291,cv_train,0
13,cv_train,0
72,cv_train,0
59,cv_train,0
275,cv_train,0
351,cv_train,0
422,cv_train,0
279,cv_train,0
154,cv_train,0
361,cv_train,0
417,cv_train,0
166,cv_train,0
439,cv_train,0
360,cv_train,0
337,cv_train,0
81,cv_train,0
215,cv_train,0
255,cv_train,0
398,cv_train,0
268,cv_train,0
330,cv_train,0
3,cv_train,0
394,cv_train,0
189,cv_train,0
108,cv_train,0
184,cv_train,0
427,cv_train,0
31,cv_train,0
347,cv_train,0
277,cv_train,0
178,cv_train,0
253,cv_train,0
35,cv_train,0
424,cv_train,0
344,cv_train,0
174,cv_train,0
230,cv_train,0
372,cv_train,0
247,cv_train,0
46,cv_train,0
182,cv_train,0
363,cv_train,0
15,cv_train,0
386,cv_train,0
412,cv_train,0
123,cv_train,0
49,cv_train,0
168,cv_train,0
150,cv_train,0
249,cv_train,0
163,cv_train,0
36,cv_train,0
415,cv_train,0
206,cv_train,0
76,cv_train,0
429,cv_train,0
273,cv_train,0
406,cv_train,0
320,cv_train,0
133,cv_train,0
331,cv_train,0
287,cv_train,0
140,cv_train,0
158,cv_train,0
340,cv_train,0
194,cv_train,0
227,cv_train,0
391,cv_train,0
29,cv_train,0
288,cv_train,0
109,cv_train,0
353,cv_train,0
245,cv_train,0
315,cv_train,0
393,cv_train,0
375,cv_train,0
119,cv_train,0
25,cv_train,0
338,cv_train,0
99,cv_train,0
63,cv_train,0
246,cv_train,0
374,cv_train,0
195,cv_train,0
388,cv_train,0
12,cv_train,0
260,cv_train,0
335,cv_train,0
349,cv_train,0
198,cv_train,0
243,cv_train,0
339,cv_train,0
251,cv_train,0
92,cv_train,0
432,cv_train,0
281,cv_train,0
84,cv_train,0
97,cv_train,0
142,cv_train,0
387,cv_train,0
172,cv_train,0
91,cv_train,0
118,cv_train,0
32,cv_train,0
11,cv_train,0
221,cv_train,0
173,cv_train,0
381,cv_train,0
181,cv_train,0
6,cv_train,0
261,cv_train,0
106,cv_train,0
367,cv_train,0
210,cv_train,0
143,cv_train,0
40,cv_train,0
146,cv_train,0
413,cv_train,0
164,cv_train,0
7,cv_train,0
219,cv_train,0
120,cv_train,0
22,cv_train,0
132,cv_train,0
205,cv_train,0
325,cv_train,0
175,cv_train,0
18,cv_train,0
359,cv_train,0
397,cv_train,0
295,cv_train,0
169,cv_train,0
411,cv_train,0
77,cv_train,0
240,cv_train,0
214,cv_train,0
238,cv_train,0
324,cv_train,0
87,cv_train,0
265,cv_train,0
314,cv_train,0
235,cv_train,0
299,cv_train,0
266,cv_train,0
389,cv_train,0
383,cv_train,0
125,cv_train,0
283,cv_train,0
17,cv_train,0
129,cv_train,0
148,cv_train,0
437,cv_train,0
430,cv_train,0
280,cv_train,0
103,cv_train,0
308,cv_train,0
64,cv_train,0
409,cv_train,0
216,cv_train,0
201,cv_train,0
144,cv_train,0
176,cv_train,0
355,cv_train,0
348,cv_train,0
95,cv_train,0
180,cv_train,0
21,cv_train,0
199,cv_train,0
145,cv_train,0
171,cv_train,0
248,cv_train,0
217,cv_train,0
343,cv_train,0
312,cv_train,0
192,cv_train,0
127,cv_train,0
345,cv_train,0
304,cv_train,0
252,cv_train,0
117,cv_train,0
441,cv_train,0
316,cv_train,0
272,cv_train,0
440,cv_train,0
410,cv_train,0
250,cv_train,0
289,cv_train,0
126,cv_train,0
165,cv_train,0
231,cv_train,0
75,cv_train,0
23,cv_train,0
433,cv_train,0
211,cv_train,0
33,cv_train,0
226,cv_train,0
98,cv_train,0
8,cv_train,0
86,cv_train,0
197,cv_train,0
50,cv_train,0
159,cv_train,0
297,cv_train,0
70,cv_train,0
179,cv_train,0
269,cv_train,0
328,cv_train,0
242,cv_train,0
112,cv_train,0
130,cv_train,0
177,cv_train,0
274,cv_train,0
327,cv_train,0
83,cv_train,0
47,cv_train,0
418,cv_train,0
203,cv_train,0
208,cv_train,0
233,cv_train,0
420,cv_train,0
290,cv_train,0
209,cv_train,0
45,cv_train,0
213,cv_train,0
332,cv_train,0
438,cv_train,0
71,cv_train,0
224,cv_train,0
301,cv_train,0
237,cv_train,0
362,cv_train,0
234,cv_train,0
318,cv_train,0
319,cv_train,0
56,cv_train,0
196,cv_train,0
307,cv_validation,0
52,cv_validation,0
278,cv_validation,0
136,cv_validation,0
311,cv_validation,0
54,cv_validation,0
276,cv_validation,0
378,cv_validation,0
296,cv_validation,0
321,cv_validation,0
323,cv_validation,0
426,cv_validation,0
110,cv_validation,0
62,cv_validation,0
358,cv_validation,0
354,cv_validation,0
384,cv_validation,0
236,cv_validation,0
73,cv_validation,0
115,cv_validation,0
38,cv_validation,0
78,cv_validation,0
74,cv_validation,0
414,cv_validation,0
220,cv_validation,0
257,cv_validation,0
107,cv_validation,0
114,cv_validation,0
124,cv_validation,0
244,cv_validation,0
4,cv_validation,0
51,cv_validation,0
68,cv_validation,0
67,cv_validation,0
267,cv_validation,0
58,cv_validation,0
357,cv_validation,0
152,cv_validation,0
262,cv_validation,0
405,cv_validation,0
425,cv_validation,0
380,cv_validation,0
139,cv_validation,0
232,cv_validation,0
298,cv_validation,0
185,cv_validation,0
333,cv_validation,0
48,cv_validation,0
228,cv_validation,0
187,cv_validation,0
241,cv_validation,0
263,cv_validation,0
89,cv_validation,0
207,cv_validation,0
57,cv_validation,0
341,cv_validation,0
392,cv_validation,0
202,cv_validation,0
102,cv_validation,0
105,cv_validation,0
329,cv_validation,0
350,cv_validation,0
435,cv_validation,0
53,cv_validation,0
89,cv_train,1
414,cv_train,1
326,cv_train,1
170,cv_train,1
376,cv_train,1
356,cv_train,1
93,cv_train,1
264,cv_train,1
408,cv_train,1
307,cv_train,1
232,cv_train,1
286,cv_train,1
114,cv_train,1
69,cv_train,1
111,cv_train,1
258,cv_train,1
128,cv_train,1
321,cv_train,1
431,cv_train,1
309,cv_train,1
124,cv_train,1
385,cv_train,1
366,cv_train,1
62,cv_train,1
88,cv_train,1
202,cv_train,1
13,cv_train,1
59,cv_train,1
351,cv_train,1
422,cv_train,1
154,cv_train,1
361,cv_train,1
417,cv_train,1
358,cv_train,1
166,cv_train,1
439,cv_train,1
337,cv_train,1
81,cv_train,1
354,cv_train,1
215,cv_train,1
398,cv_train,1
268,cv_train,1
257,cv_train,1
330,cv_train,1
3,cv_train,1
189,cv_train,1
108,cv_train,1
184,cv_train,1
58,cv_train,1
427,cv_train,1
31,cv_train,1
52,cv_train,1
347,cv_train,1
178,cv_train,1
253,cv_train,1
244,cv_train,1
35,cv_train,1
424,cv_train,1
54,cv_train,1
262,cv_train,1
230,cv_train,1
372,cv_train,1
247,cv_train,1
425,cv_train,1
46,cv_train,1
363,cv_train,1
15,cv_train,1
51,cv_train,1
386,cv_train,1
412,cv_train,1
168,cv_train,1
150,cv_train,1
249,cv_train,1
163,cv_train,1
392,cv_train,1
273,cv_train,1
378,cv_train,1
380,cv_train,1
406,cv_train,1
68,cv_train,1
53,cv_train,1
320,cv_train,1
133,cv_train,1
152,cv_train,1
331,cv_train,1
287,cv_train,1
140,cv_train,1
158,cv_train,1
227,cv_train,1
67,cv_train,1
391,cv_train,1
288,cv_train,1
109,cv_train,1
353,cv_train,1
73,cv_train,1
426,cv_train,1
315,cv_train,1
375,cv_train,1
57,cv_train,1
119,cv_train,1
136,cv_train,1
25,cv_train,1
341,cv_train,1
338,cv_train,1
74,cv_train,1
63,cv_train,1
246,cv_train,1
38,cv_train,1
102,cv_train,1
195,cv_train,1
323,cv_train,1
388,cv_train,1
12,cv_train,1
260,cv_train,1
349,cv_train,1
350,cv_train,1
198,cv_train,1
339,cv_train,1
251,cv_train,1
236,cv_train,1
281,cv_train,1
97,cv_train,1
142,cv_train,1
172,cv_train,1
91,cv_train,1
118,cv_train,1
32,cv_train,1
11,cv_train,1
221,cv_train,1
381,cv_train,1
110,cv_train,1
181,cv_train,1
261,cv_train,1
106,cv_train,1
367,cv_train,1
210,cv_train,1
40,cv_train,1
413,cv_train,1
164,cv_train,1
7,cv_train,1
219,cv_train,1
384,cv_train,1
120,cv_train,1
329,cv_train,1
115,cv_train,1
22,cv_train,1
205,cv_train,1
18,cv_train,1
263,cv_train,1
298,cv_train,1
359,cv_train,1
397,cv_train,1
241,cv_train,1
169,cv_train,1
411,cv_train,1
77,cv_train,1
240,cv_train,1
220,cv_train,1
238,cv_train,1
87,cv_train,1
265,cv_train,1
314,cv_train,1
235,cv_train,1
299,cv_train,1
296,cv_train,1
389,cv_train,1
383,cv_train,1
283,cv_train,1
17,cv_train,1
129,cv_train,1
437,cv_train,1
278,cv_train,1
4,cv_train,1
430,cv_train,1
280,cv_train,1
308,cv_train,1
64,cv_train,1
409,cv_train,1
216,cv_train,1
144,cv_train,1
176,cv_train,1
355,cv_train,1
348,cv_train,1
95,cv_train,1
180,cv_train,1
435,cv_train,1
21,cv_train,1
145,cv_train,1
171,cv_train,1
405,cv_train,1
248,cv_train,1
343,cv_train,1
333,cv_train,1
312,cv_train,1
192,cv_train,1
127,cv_train,1
345,cv_train,1
304,cv_train,1
252,cv_train,1
441,cv_train,1
316,cv_train,1
272,cv_train,1
440,cv_train,1
139,cv_train,1
410,cv_train,1
289,cv_train,1
78,cv_train,1
165,cv_train,1
75,cv_train,1
23,cv_train,1
211,cv_train,1
33,cv_train,1
98,cv_train,1
228,cv_train,1
8,cv_train,1
207,cv_train,1
276,cv_train,1
86,cv_train,1
197,cv_train,1
50,cv_train,1
159,cv_train,1
105,cv_train,1
107,cv_train,1
70,cv_train,1
179,cv_train,1
328,cv_train,1
185,cv_train,1
112,cv_train,1
130,cv_train,1
274,cv_train,1
327,cv_train,1
83,cv_train,1
47,cv_train,1
418,cv_train,1
203,cv_train,1
311,cv_train,1
208,cv_train,1
233,cv_train,1
420,cv_train,1
290,cv_train,1
209,cv_train,1
213,cv_train,1
332,cv_train,1
438,cv_train,1
71,cv_train,1
224,cv_train,1
187,cv_train,1
357,cv_train,1
48,cv_train,1
362,cv_train,1
234,cv_train,1
318,cv_train,1
319,cv_train,1
56,cv_train,1
267,cv_train,1
196,cv_train,1
297,cv_validation,1
226,cv_validation,1
275,cv_validation,1
117,cv_validation,1
174,cv_validation,1
135,cv_validation,1
84,cv_validation,1
143,cv_validation,1
123,cv_validation,1
217,cv_validation,1
148,cv_validation,1
103,cv_validation,1
279,cv_validation,1
206,cv_validation,1
387,cv_validation,1
177,cv_validation,1
277,cv_validation,1
72,cv_validation,1
231,cv_validation,1
291,cv_validation,1
394,cv_validation,1
295,cv_validation,1
360,cv_validation,1
301,cv_validation,1
6,cv_validation,1
132,cv_validation,1
242,cv_validation,1
245,cv_validation,1
325,cv_validation,1
45,cv_validation,1
429,cv_validation,1
393,cv_validation,1
340,cv_validation,1
324,cv_validation,1
373,cv_validation,1
94,cv_validation,1
433,cv_validation,1
237,cv_validation,1
36,cv_validation,1
99,cv_validation,1
92,cv_validation,1
201,cv_validation,1
432,cv_validation,1
173,cv_validation,1
374,cv_validation,1
126,cv_validation,1
243,cv_validation,1
214,cv_validation,1
76,cv_validation,1
29,cv_validation,1
255,cv_validation,1
269,cv_validation,1
125,cv_validation,1
344,cv_validation,1
182,cv_validation,1
146,cv_validation,1
199,cv_validation,1
49,cv_validation,1
415,cv_validation,1
175,cv_validation,1
250,cv_validation,1
194,cv_validation,1
266,cv_validation,1
335,cv_validation,1
89,cv_train,2
414,cv_train,2
326,cv_train,2
356,cv_train,2
264,cv_train,2
408,cv_train,2
307,cv_train,2
232,cv_train,2
286,cv_train,2
135,cv_train,2
114,cv_train,2
258,cv_train,2
128,cv_train,2
321,cv_train,2
309,cv_train,2
124,cv_train,2
94,cv_train,2
366,cv_train,2
62,cv_train,2
88,cv_train,2
373,cv_train,2
291,cv_train,2
202,cv_train,2
13,cv_train,2
72,cv_train,2
275,cv_train,2
279,cv_train,2
154,cv_train,2
361,cv_train,2
417,cv_train,2
358,cv_train,2
166,cv_train,2
439,cv_train,2
360,cv_train,2
81,cv_train,2
354,cv_train,2
255,cv_train,2
398,cv_train,2
268,cv_train,2
257,cv_train,2
330,cv_train,2
3,cv_train,2
394,cv_train,2
184,cv_train,2
58,cv_train,2
427,cv_train,2
52,cv_train,2
277,cv_train,2
178,cv_train,2
244,cv_train,2
35,cv_train,2
424,cv_train,2
344,cv_train,2
54,cv_train,2
174,cv_train,2
262,cv_train,2
425,cv_train,2
46,cv_train,2
182,cv_train,2
51,cv_train,2
386,cv_train,2
412,cv_train,2
123,cv_train,2
49,cv_train,2
150,cv_train,2
249,cv_train,2
163,cv_train,2
36,cv_train,2
415,cv_train,2
392,cv_train,2
206,cv_train,2
76,cv_train,2
429,cv_train,2
273,cv_train,2
378,cv_train,2
380,cv_train,2
406,cv_train,2
68,cv_train,2
53,cv_train,2
133,cv_train,2
152,cv_train,2
331,cv_train,2
287,cv_train,2
158,cv_train,2
340,cv_train,2
194,cv_train,2
227,cv_train,2
67,cv_train,2
391,cv_train,2
29,cv_train,2
109,cv_train,2
353,cv_train,2
245,cv_train,2
73,cv_train,2
426,cv_train,2
315,cv_train,2
393,cv_train,2
375,cv_train,2
57,cv_train,2
119,cv_train,2
136,cv_train,2
25,cv_train,2
341,cv_train,2
338,cv_train,2
74,cv_train,2
99,cv_train,2
63,cv_train,2
38,cv_train,2
374,cv_train,2
102,cv_train,2
195,cv_train,2
323,cv_train,2
260,cv_train,2
335,cv_train,2
349,cv_train,2
350,cv_train,2
243,cv_train,2
236,cv_train,2
92,cv_train,2
432,cv_train,2
84,cv_train,2
97,cv_train,2
387,cv_train,2
172,cv_train,2
91,cv_train,2
118,cv_train,2
11,cv_train,2
173,cv_train,2
110,cv_train,2
181,cv_train,2
6,cv_train,2
261,cv_train,2
106,cv_train,2
367,cv_train,2
210,cv_train,2
143,cv_train,2
146,cv_train,2
413,cv_train,2
164,cv_train,2
7,cv_train,2
384,cv_train,2
120,cv_train,2
329,cv_train,2
115,cv_train,2
132,cv_train,2
205,cv_train,2
325,cv_train,2
175,cv_train,2
18,cv_train,2
263,cv_train,2
298,cv_train,2
359,cv_train,2
397,cv_train,2
241,cv_train,2
295,cv_train,2
169,cv_train,2
411,cv_train,2
214,cv_train,2
220,cv_train,2
238,cv_train,2
324,cv_train,2
87,cv_train,2
265,cv_train,2
314,cv_train,2
299,cv_train,2
266,cv_train,2
296,cv_train,2
389,cv_train,2
125,cv_train,2
283,cv_train,2
17,cv_train,2
129,cv_train,2
148,cv_train,2
437,cv_train,2
278,cv_train,2
4,cv_train,2
430,cv_train,2
280,cv_train,2
103,cv_train,2
308,cv_train,2
64,cv_train,2
409,cv_train,2
216,cv_train,2
201,cv_train,2
176,cv_train,2
355,cv_train,2
348,cv_train,2
95,cv_train,2
180,cv_train,2
435,cv_train,2
21,cv_train,2
199,cv_train,2
145,cv_train,2
171,cv_train,2
405,cv_train,2
217,cv_train,2
343,cv_train,2
333,cv_train,2
127,cv_train,2
304,cv_train,2
117,cv_train,2
441,cv_train,2
440,cv_train,2
139,cv_train,2
410,cv_train,2
250,cv_train,2
289,cv_train,2
126,cv_train,2
78,cv_train,2
231,cv_train,2
75,cv_train,2
23,cv_train,2
433,cv_train,2
211,cv_train,2
33,cv_train,2
226,cv_train,2
98,cv_train,2
228,cv_train,2
8,cv_train,2
207,cv_train,2
276,cv_train,2
197,cv_train,2
50,cv_train,2
105,cv_train,2
297,cv_train,2
107,cv_train,2
70,cv_train,2
269,cv_train,2
328,cv_train,2
242,cv_train,2
185,cv_train,2
112,cv_train,2
177,cv_train,2
274,cv_train,2
83,cv_train,2
47,cv_train,2
418,cv_train,2
203,cv_train,2
311,cv_train,2
208,cv_train,2
209,cv_train,2
45,cv_train,2
213,cv_train,2
438,cv_train,2
224,cv_train,2
187,cv_train,2
357,cv_train,2
301,cv_train,2
237,cv_train,2
48,cv_train,2
362,cv_train,2
234,cv_train,2
318,cv_train,2
319,cv_train,2
267,cv_train,2
196,cv_train,2
215,cv_validation,2
337,cv_validation,2
327,cv_validation,2
31,cv_validation,2
385,cv_validation,2
40,cv_validation,2
93,cv_validation,2
86,cv_validation,2
192,cv_validation,2
383,cv_validation,2
69,cv_validation,2
247,cv_validation,2
422,cv_validation,2
351,cv_validation,2
233,cv_validation,2
312,cv_validation,2
281,cv_validation,2
170,cv_validation,2
77,cv_validation,2
179,cv_validation,2
363,cv_validation,2
240,cv_validation,2
252,cv_validation,2
347,cv_validation,2
376,cv_validation,2
56,cv_validation,2
189,cv_validation,2
71,cv_validation,2
144,cv_validation,2
59,cv_validation,2
159,cv_validation,2
108,cv_validation,2
388,cv_validation,2
248,cv_validation,2
253,cv_validation,2
140,cv_validation,2
219,cv_validation,2
235,cv_validation,2
142,cv_validation,2
246,cv_validation,2
372,cv_validation,2
332,cv_validation,2
316,cv_validation,2
22,cv_validation,2
288,cv_validation,2
251,cv_validation,2
198,cv_validation,2
32,cv_validation,2
272,cv_validation,2
230,cv_validation,2
290,cv_validation,2
111,cv_validation,2
339,cv_validation,2
130,cv_validation,2
381,cv_validation,2
431,cv_validation,2
168,cv_validation,2
320,cv_validation,2
345,cv_validation,2
165,cv_validation,2
221,cv_validation,2
15,cv_validation,2
12,cv_validation,2
420,cv_validation,2
89,cv_train,3
414,cv_train,3
170,cv_train,3
376,cv_train,3
356,cv_train,3
93,cv_train,3
307,cv_train,3
232,cv_train,3
135,cv_train,3
114,cv_train,3
69,cv_train,3
111,cv_train,3
258,cv_train,3
128,cv_train,3
321,cv_train,3
431,cv_train,3
124,cv_train,3
94,cv_train,3
385,cv_train,3
62,cv_train,3
88,cv_train,3
373,cv_train,3
291,cv_train,3
202,cv_train,3
13,cv_train,3
72,cv_train,3
59,cv_train,3
275,cv_train,3
351,cv_train,3
422,cv_train,3
279,cv_train,3
154,cv_train,3
361,cv_train,3
417,cv_train,3
358,cv_train,3
360,cv_train,3
337,cv_train,3
354,cv_train,3
215,cv_train,3
255,cv_train,3
268,cv_train,3
257,cv_train,3
330,cv_train,3
394,cv_train,3
189,cv_train,3
108,cv_train,3
58,cv_train,3
31,cv_train,3
52,cv_train,3
347,cv_train,3
277,cv_train,3
253,cv_train,3
244,cv_train,3
344,cv_train,3
54,cv_train,3
174,cv_train,3
262,cv_train,3
230,cv_train,3
372,cv_train,3
247,cv_train,3
425,cv_train,3
46,cv_train,3
182,cv_train,3
363,cv_train,3
15,cv_train,3
51,cv_train,3
412,cv_train,3
123,cv_train,3
49,cv_train,3
168,cv_train,3
150,cv_train,3
249,cv_train,3
36,cv_train,3
415,cv_train,3
392,cv_train,3
206,cv_train,3
76,cv_train,3
429,cv_train,3
378,cv_train,3
380,cv_train,3
406,cv_train,3
68,cv_train,3
53,cv_train,3
320,cv_train,3
133,cv_train,3
152,cv_train,3
140,cv_train,3
158,cv_train,3
340,cv_train,3
194,cv_train,3
67,cv_train,3
29,cv_train,3
288,cv_train,3
109,cv_train,3
353,cv_train,3
245,cv_train,3
73,cv_train,3
426,cv_train,3
393,cv_train,3
375,cv_train,3
57,cv_train,3
136,cv_train,3
341,cv_train,3
74,cv_train,3
99,cv_train,3
246,cv_train,3
38,cv_train,3
374,cv_train,3
102,cv_train,3
323,cv_train,3
388,cv_train,3
12,cv_train,3
335,cv_train,3
350,cv_train,3
198,cv_train,3
243,cv_train,3
339,cv_train,3
251,cv_train,3
236,cv_train,3
92,cv_train,3
432,cv_train,3
281,cv_train,3
84,cv_train,3
97,cv_train,3
142,cv_train,3
387,cv_train,3
172,cv_train,3
91,cv_train,3
118,cv_train,3
32,cv_train,3
221,cv_train,3
173,cv_train,3
381,cv_train,3
110,cv_train,3
6,cv_train,3
261,cv_train,3
210,cv_train,3
143,cv_train,3
40,cv_train,3
146,cv_train,3
413,cv_train,3
164,cv_train,3
219,cv_train,3
384,cv_train,3
120,cv_train,3
329,cv_train,3
115,cv_train,3
22,cv_train,3
132,cv_train,3
205,cv_train,3
325,cv_train,3
175,cv_train,3
263,cv_train,3
298,cv_train,3
359,cv_train,3
397,cv_train,3
241,cv_train,3
295,cv_train,3
169,cv_train,3
411,cv_train,3
77,cv_train,3
240,cv_train,3
214,cv_train,3
220,cv_train,3
238,cv_train,3
324,cv_train,3
265,cv_train,3
235,cv_train,3
299,cv_train,3
266,cv_train,3
296,cv_train,3
389,cv_train,3
383,cv_train,3
125,cv_train,3
283,cv_train,3
148,cv_train,3
437,cv_train,3
278,cv_train,3
4,cv_train,3
430,cv_train,3
103,cv_train,3
64,cv_train,3
409,cv_train,3
201,cv_train,3
144,cv_train,3
176,cv_train,3
348,cv_train,3
435,cv_train,3
21,cv_train,3
199,cv_train,3
171,cv_train,3
405,cv_train,3
248,cv_train,3
217,cv_train,3
343,cv_train,3
333,cv_train,3
312,cv_train,3
192,cv_train,3
345,cv_train,3
304,cv_train,3
252,cv_train,3
117,cv_train,3
316,cv_train,3
272,cv_train,3
440,cv_train,3
139,cv_train,3
250,cv_train,3
289,cv_train,3
126,cv_train,3
78,cv_train,3
165,cv_train,3
231,cv_train,3
75,cv_train,3
433,cv_train,3
226,cv_train,3
98,cv_train,3
228,cv_train,3
207,cv_train,3
276,cv_train,3
86,cv_train,3
197,cv_train,3
50,cv_train,3
159,cv_train,3
105,cv_train,3
297,cv_train,3
107,cv_train,3
70,cv_train,3
179,cv_train,3
269,cv_train,3
242,cv_train,3
185,cv_train,3
112,cv_train,3
130,cv_train,3
177,cv_train,3
274,cv_train,3
327,cv_train,3
47,cv_train,3
418,cv_train,3
203,cv_train,3
311,cv_train,3
233,cv_train,3
420,cv_train,3
290,cv_train,3
209,cv_train,3
45,cv_train,3
213,cv_train,3
332,cv_train,3
71,cv_train,3
187,cv_train,3
357,cv_train,3
301,cv_train,3
237,cv_train,3
48,cv_train,3
362,cv_train,3
56,cv_train,3
267,cv_train,3
318,cv_validation,3
181,cv_validation,3
367,cv_validation,3
349,cv_validation,3
