row_id,partition,fold
13817,train,-1
17126,train,-1
2467,train,-1
7948,train,-1
12370,train,-1
192,train,-1
18231,train,-1
17116,train,-1
12986,train,-1
4037,train,-1
2919,train,-1
18840,train,-1
15923,train,-1
3966,train,-1
17316,train,-1
3776,train,-1
5775,train,-1
5949,train,-1
1016,train,-1
12208,train,-1
3976,train,-1
19322,train,-1
3489,train,-1
12453,train,-1
18811,train,-1
18628,train,-1
14568,train,-1
5151,train,-1
13018,train,-1
11330,train,-1
12155,train,-1
11600,train,-1
207,train,-1
17576,train,-1
5646,train,-1
5585,train,-1
3317,train,-1
7336,train,-1
16795,train,-1
3166,train,-1
20199,train,-1
10088,train,-1
17961,train,-1
15668,train,-1
5047,train,-1
11280,train,-1
18168,train,-1
17429,train,-1
8948,train,-1
17775,train,-1
11486,train,-1
5272,train,-1
5734,train,-1
4766,train,-1
5052,train,-1
8719,train,-1
12242,train,-1
13041,train,-1
4905,train,-1
5901,train,-1
18648,train,-1
19394,train,-1
14521,train,-1
18008,train,-1
16144,train,-1
17948,train,-1
12668,train,-1
9294,train,-1
18292,train,-1
10714,train,-1
4343,train,-1
14805,train,-1
1107,train,-1
3548,train,-1
18189,train,-1
2414,train,-1
4542,train,-1
9376,train,-1
2713,train,-1
16156,train,-1
8832,test,-1
9301,test,-1
11014,test,-1
15135,test,-1
19964,test,-1
7294,test,-1
9568,test,-1
2548,test,-1
11162,test,-1
2782,test,-1
13624,test,-1
16227,test,-1
15464,test,-1
12993,test,-1
10126,test,-1
2182,test,-1
15708,test,-1
2566,test,-1
5392,test,-1
19957,test,-1
7529,test,-1
20222,test,-1
14687,test,-1
16070,test,-1
2508,test,-1
16457,test,-1
881,test,-1
12503,test,-1
17189,test,-1
4585,test,-1
19004,test,-1
20585,test,-1
17978,test,-1
4817,test,-1
13596,test,-1
6053,test,-1
9530,test,-1
7579,test,-1
17652,test,-1
10740,test,-1
14122,test,-1
2667,test,-1
7759,test,-1
9291,test,-1
7699,test,-1
10418,test,-1
11990,test,-1
6095,test,-1
14735,test,-1
15746,test,-1
8666,test,-1
8977,test,-1
14855,test,-1
17230,test,-1
18227,test,-1
5604,test,-1
6231,test,-1
15583,test,-1
18826,test,-1
7454,test,-1
19622,test,-1
17383,test,-1
15943,test,-1
3182,test,-1
12895,test,-1
1584,test,-1
11563,test,-1
7885,test,-1
7153,test,-1
18946,test,-1
972,test,-1
7975,test,-1
13837,test,-1
4691,test,-1
3415,test,-1
765,test,-1
13143,test,-1
9167,test,-1
18781,test,-1
3928,test,-1
13215,cv_train,0
5671,cv_train,0
11735,cv_train,0
1214,cv_train,0
18500,cv_train,0
7849,cv_train,0
14703,cv_train,0
17287,cv_train,0
17613,cv_train,0
8274,cv_train,0
10632,cv_train,0
10702,cv_train,0
6516,cv_train,0
14202,cv_train,0
7168,cv_train,0
16631,cv_train,0
3811,cv_train,0
11771,cv_train,0
11860,cv_train,0
8237,cv_train,0
11867,cv_train,0
11238,cv_train,0
1945,cv_train,0
20358,cv_train,0
3645,cv_train,0
15299,cv_train,0
15224,cv_train,0
3070,cv_train,0
2133,cv_train,0
10192,cv_train,0
11850,cv_train,0
2894,cv_train,0
16819,cv_train,0
19518,cv_train,0
6577,cv_train,0
5810,cv_train,0
11095,cv_train,0
1508,cv_train,0
8201,cv_train,0
13531,cv_train,0
10004,cv_train,0
17788,cv_train,0
486,cv_train,0
9437,cv_train,0
4913,cv_train,0
15648,cv_train,0
1268,cv_train,0
10011,cv_train,0
1292,cv_train,0
14858,cv_train,0
7113,cv_train,0
18293,cv_train,0
13473,cv_train,0
18567,cv_train,0
18988,cv_train,0
3740,cv_train,0
6824,cv_train,0
2472,cv_train,0
3218,cv_train,0
6755,cv_train,0
12096,cv_train,0
16380,cv_train,0
6848,cv_train,0
12586,cv_train,0
1737,cv_train,0
14933,cv_train,0
1672,cv_train,0
12527,cv_train,0
19489,cv_train,0
15551,cv_train,0
13200,cv_train,0
3758,cv_train,0
12665,cv_train,0
1839,cv_train,0
10261,cv_train,0
2389,cv_train,0
16758,cv_train,0
14157,cv_train,0
13743,cv_train,0
18493,cv_train,0
5640,cv_train,0
6031,cv_train,0
4945,cv_train,0
2018,cv_train,0
13184,cv_train,0
5567,cv_train,0
17951,cv_train,0
7755,cv_train,0
16872,cv_train,0
10390,cv_train,0
11943,cv_train,0
15307,cv_train,0
9383,cv_train,0
5698,cv_train,0
13125,cv_train,0
10765,cv_train,0
13600,cv_train,0
3197,cv_train,0
17941,cv_train,0
20600,cv_train,0
10631,cv_train,0
8032,cv_train,0
9535,cv_train,0
195,cv_train,0
596,cv_train,0
4500,cv_train,0
5399,cv_train,0
8077,cv_train,0
15722,cv_train,0
5002,cv_train,0
1316,cv_train,0
17212,cv_train,0
3524,cv_train,0
92,cv_train,0
5700,cv_train,0
16438,cv_train,0
18850,cv_train,0
17911,cv_train,0
19285,cv_train,0
5893,cv_train,0
7779,cv_train,0
860,cv_train,0
8665,cv_train,0
9578,cv_train,0
6704,cv_train,0
11692,cv_train,0
2058,cv_train,0
17705,cv_train,0
17472,cv_train,0
12620,cv_train,0
12604,cv_train,0
4359,cv_train,0
13084,cv_train,0
7608,cv_train,0
9159,cv_train,0
4641,cv_train,0
6820,cv_train,0
18040,cv_train,0
12270,cv_train,0
12507,cv_train,0
10093,cv_train,0
17442,cv_train,0
16333,cv_train,0
12853,cv_train,0
16143,cv_train,0
7887,cv_train,0
6962,cv_train,0
8313,cv_train,0
12772,cv_train,0
10463,cv_train,0
918,cv_train,0
10042,cv_train,0
9989,cv_train,0
3435,cv_train,0
14468,cv_train,0
214,cv_train,0
911,cv_train,0
3528,cv_train,0
6271,cv_train,0
5509,cv_train,0
10280,cv_train,0
17958,cv_train,0
2354,cv_train,0
6065,cv_train,0
14022,cv_train,0
18770,cv_train,0
11852,cv_train,0
7932,cv_train,0
4148,cv_train,0
7602,cv_train,0
10826,cv_train,0
14652,cv_train,0
16140,cv_train,0
4685,cv_train,0
585,cv_train,0
7861,cv_train,0
13025,cv_train,0
13855,cv_train,0
13695,cv_train,0
17098,cv_train,0
20574,cv_train,0
10502,cv_train,0
574,cv_train,0
16226,cv_train,0
3836,cv_train,0
2110,cv_train,0
14671,cv_train,0
10849,cv_train,0
18417,cv_train,0
20597,cv_train,0
13817,cv_train,0
17126,cv_train,0
2467,cv_train,0
12370,cv_train,0
192,cv_train,0
18231,cv_train,0
17116,cv_train,0
12986,cv_train,0
4037,cv_train,0
2919,cv_train,0
18840,cv_train,0
15923,cv_train,0
3966,cv_train,0
17316,cv_train,0
5775,cv_train,0
5949,cv_train,0
1016,cv_train,0
12208,cv_train,0
19322,cv_train,0
3489,cv_train,0
12453,cv_train,0
18811,cv_train,0
18628,cv_train,0
14568,cv_train,0
5151,cv_train,0
13018,cv_train,0
11330,cv_train,0
11600,cv_train,0
5646,cv_train,0
5585,cv_train,0
3317,cv_train,0
7336,cv_train,0
3166,cv_train,0
10088,cv_train,0
17961,cv_train,0
15668,cv_train,0
5047,cv_train,0
11280,cv_train,0
17429,cv_train,0
8948,cv_train,0
17775,cv_train,0
11486,cv_train,0
5272,cv_train,0
5734,cv_train,0
4766,cv_train,0
5052,cv_train,0
8719,cv_train,0
13041,cv_train,0
4905,cv_train,0
5901,cv_train,0
18648,cv_train,0
19394,cv_train,0
14521,cv_train,0
18008,cv_train,0
16144,cv_train,0
17948,cv_train,0
12668,cv_train,0
9294,cv_train,0
4343,cv_train,0
14805,cv_train,0
3548,cv_train,0
18189,cv_train,0
2414,cv_train,0
4542,cv_train,0
9376,cv_train,0
16156,cv_train,0
14337,cv_validation,0
17487,cv_validation,0
4800,cv_validation,0
1356,cv_validation,0
12242,cv_validation,0
18631,cv_validation,0
17576,cv_validation,0
15313,cv_validation,0
18829,cv_validation,0
18199,cv_validation,0
10784,cv_validation,0
1412,cv_validation,0
8931,cv_validation,0
62,cv_validation,0
358,cv_validation,0
8847,cv_validation,0
5088,cv_validation,0
19769,cv_validation,0
6061,cv_validation,0
20204,cv_validation,0
12806,cv_validation,0
3976,cv_validation,0
2350,cv_validation,0
14042,cv_validation,0
2177,cv_validation,0
8733,cv_validation,0
20199,cv_validation,0
6293,cv_validation,0
124,cv_validation,0
2205,cv_validation,0
11811,cv_validation,0
5352,cv_validation,0
7303,cv_validation,0
7171,cv_validation,0
2713,cv_validation,0
4210,cv_validation,0
10714,cv_validation,0
10724,cv_validation,0
546,cv_validation,0
2700,cv_validation,0
8062,cv_validation,0
16659,cv_validation,0
3776,cv_validation,0
6517,cv_validation,0
665,cv_validation,0
18168,cv_validation,0
7948,cv_validation,0
1107,cv_validation,0
12155,cv_validation,0
18292,cv_validation,0
15010,cv_validation,0
4450,cv_validation,0
16029,cv_validation,0
207,cv_validation,0
1968,cv_validation,0
341,cv_validation,0
14402,cv_validation,0
12410,cv_validation,0
3875,cv_validation,0
16795,cv_validation,0
9175,cv_validation,0
17317,cv_validation,0
4807,cv_validation,0
3723,cv_validation,0
16029,cv_train,1
14042,cv_train,1
13215,cv_train,1
5671,cv_train,1
11735,cv_train,1
1214,cv_train,1
18500,cv_train,1
7849,cv_train,1
14703,cv_train,1
14337,cv_train,1
6517,cv_train,1
17287,cv_train,1
6293,cv_train,1
8274,cv_train,1
10632,cv_train,1
10702,cv_train,1
6516,cv_train,1
18199,cv_train,1
14202,cv_train,1
7168,cv_train,1
124,cv_train,1
3811,cv_train,1
11771,cv_train,1
62,cv_train,1
11860,cv_train,1
12410,cv_train,1
11238,cv_train,1
20358,cv_train,1
15299,cv_train,1
15224,cv_train,1
2133,cv_train,1
10192,cv_train,1
11850,cv_train,1
358,cv_train,1
2894,cv_train,1
16819,cv_train,1
6577,cv_train,1
5810,cv_train,1
8847,cv_train,1
11095,cv_train,1
8201,cv_train,1
13531,cv_train,1
8733,cv_train,1
10004,cv_train,1
17788,cv_train,1
9437,cv_train,1
4913,cv_train,1
15648,cv_train,1
4210,cv_train,1
1268,cv_train,1
10011,cv_train,1
17487,cv_train,1
1292,cv_train,1
7113,cv_train,1
18293,cv_train,1
2205,cv_train,1
13473,cv_train,1
18567,cv_train,1
18631,cv_train,1
546,cv_train,1
6824,cv_train,1
2472,cv_train,1
3218,cv_train,1
8062,cv_train,1
6755,cv_train,1
16380,cv_train,1
6848,cv_train,1
5352,cv_train,1
12586,cv_train,1
1737,cv_train,1
12527,cv_train,1
19489,cv_train,1
15551,cv_train,1
13200,cv_train,1
14402,cv_train,1
16758,cv_train,1
15313,cv_train,1
16659,cv_train,1
14157,cv_train,1
7303,cv_train,1
3723,cv_train,1
13743,cv_train,1
18493,cv_train,1
10724,cv_train,1
5640,cv_train,1
6031,cv_train,1
4945,cv_train,1
2018,cv_train,1
17951,cv_train,1
7171,cv_train,1
7755,cv_train,1
10390,cv_train,1
11943,cv_train,1
15307,cv_train,1
6061,cv_train,1
1412,cv_train,1
5698,cv_train,1
10765,cv_train,1
1968,cv_train,1
13600,cv_train,1
1356,cv_train,1
3197,cv_train,1
341,cv_train,1
17941,cv_train,1
2350,cv_train,1
10631,cv_train,1
8032,cv_train,1
12806,cv_train,1
3875,cv_train,1
195,cv_train,1
10784,cv_train,1
596,cv_train,1
4500,cv_train,1
5399,cv_train,1
15722,cv_train,1
17317,cv_train,1
5002,cv_train,1
17212,cv_train,1
3524,cv_train,1
19769,cv_train,1
16438,cv_train,1
17911,cv_train,1
19285,cv_train,1
7779,cv_train,1
860,cv_train,1
8665,cv_train,1
9578,cv_train,1
6704,cv_train,1
11692,cv_train,1
17705,cv_train,1
8931,cv_train,1
17472,cv_train,1
12604,cv_train,1
4359,cv_train,1
13084,cv_train,1
7608,cv_train,1
4641,cv_train,1
18040,cv_train,1
12270,cv_train,1
12507,cv_train,1
10093,cv_train,1
5088,cv_train,1
17442,cv_train,1
9175,cv_train,1
20204,cv_train,1
16333,cv_train,1
16143,cv_train,1
8313,cv_train,1
4450,cv_train,1
665,cv_train,1
12772,cv_train,1
10463,cv_train,1
15010,cv_train,1
10042,cv_train,1
9989,cv_train,1
3435,cv_train,1
14468,cv_train,1
2177,cv_train,1
911,cv_train,1
6271,cv_train,1
5509,cv_train,1
10280,cv_train,1
17958,cv_train,1
2354,cv_train,1
18829,cv_train,1
14022,cv_train,1
18770,cv_train,1
7932,cv_train,1
4148,cv_train,1
7602,cv_train,1
14652,cv_train,1
4800,cv_train,1
11811,cv_train,1
16140,cv_train,1
4685,cv_train,1
7861,cv_train,1
13025,cv_train,1
13855,cv_train,1
13695,cv_train,1
20574,cv_train,1
10502,cv_train,1
574,cv_train,1
16226,cv_train,1
3836,cv_train,1
2110,cv_train,1
4807,cv_train,1
14671,cv_train,1
18417,cv_train,1
20597,cv_train,1
2700,cv_train,1
13817,cv_train,1
2467,cv_train,1
7948,cv_train,1
12370,cv_train,1
192,cv_train,1
18231,cv_train,1
17116,cv_train,1
12986,cv_train,1
4037,cv_train,1
18840,cv_train,1
15923,cv_train,1
3966,cv_train,1
17316,cv_train,1
3776,cv_train,1
5775,cv_train,1
1016,cv_train,1
3976,cv_train,1
19322,cv_train,1
12453,cv_train,1
18811,cv_train,1
14568,cv_train,1
5151,cv_train,1
11330,cv_train,1
12155,cv_train,1
11600,cv_train,1
207,cv_train,1
17576,cv_train,1
5646,cv_train,1
5585,cv_train,1
3317,cv_train,1
7336,cv_train,1
16795,cv_train,1
20199,cv_train,1
10088,cv_train,1
17961,cv_train,1
5047,cv_train,1
18168,cv_train,1
17429,cv_train,1
8948,cv_train,1
11486,cv_train,1
5272,cv_train,1
5734,cv_train,1
4766,cv_train,1
5052,cv_train,1
8719,cv_train,1
12242,cv_train,1
13041,cv_train,1
4905,cv_train,1
5901,cv_train,1
18648,cv_train,1
19394,cv_train,1
18008,cv_train,1
16144,cv_train,1
17948,cv_train,1
12668,cv_train,1
9294,cv_train,1
18292,cv_train,1
10714,cv_train,1
1107,cv_train,1
3548,cv_train,1
18189,cv_train,1
2414,cv_train,1
4542,cv_train,1
9376,cv_train,1
2713,cv_train,1
16156,cv_train,1
3166,cv_validation,1
13018,cv_validation,1
3645,cv_validation,1
2919,cv_validation,1
3740,cv_validation,1
17613,cv_validation,1
18850,cv_validation,1
9159,cv_validation,1
14933,cv_validation,1
17126,cv_validation,1
10826,cv_validation,1
585,cv_validation,1
3070,cv_validation,1
1839,cv_validation,1
5893,cv_validation,1
17775,cv_validation,1
14858,cv_validation,1
1945,cv_validation,1
3489,cv_validation,1
11867,cv_validation,1
486,cv_validation,1
918,cv_validation,1
19518,cv_validation,1
4343,cv_validation,1
12620,cv_validation,1
12853,cv_validation,1
11280,cv_validation,1
9383,cv_validation,1
7887,cv_validation,1
14521,cv_validation,1
2389,cv_validation,1
13125,cv_validation,1
13184,cv_validation,1
3528,cv_validation,1
8237,cv_validation,1
16631,cv_validation,1
18628,cv_validation,1
14805,cv_validation,1
3758,cv_validation,1
20600,cv_validation,1
92,cv_validation,1
17098,cv_validation,1
5700,cv_validation,1
2058,cv_validation,1
9535,cv_validation,1
12208,cv_validation,1
1316,cv_validation,1
214,cv_validation,1
10261,cv_validation,1
16872,cv_validation,1
1508,cv_validation,1
15668,cv_validation,1
11852,cv_validation,1
18988,cv_validation,1
12096,cv_validation,1
6820,cv_validation,1
10849,cv_validation,1
1672,cv_validation,1
12665,cv_validation,1
6962,cv_validation,1
5949,cv_validation,1
5567,cv_validation,1
6065,cv_validation,1
8077,cv_validation,1
16029,cv_train,2
14042,cv_train,2
13215,cv_train,2
1214,cv_train,2
7849,cv_train,2
14703,cv_train,2
14337,cv_train,2
6517,cv_train,2
17287,cv_train,2
17613,cv_train,2
6293,cv_train,2
10702,cv_train,2
6516,cv_train,2
18199,cv_train,2
7168,cv_train,2
124,cv_train,2
16631,cv_train,2
11771,cv_train,2
62,cv_train,2
11860,cv_train,2
8237,cv_train,2
11867,cv_train,2
12410,cv_train,2
11238,cv_train,2
1945,cv_train,2
3645,cv_train,2
3070,cv_train,2
2133,cv_train,2
10192,cv_train,2
11850,cv_train,2
358,cv_train,2
2894,cv_train,2
16819,cv_train,2
19518,cv_train,2
5810,cv_train,2
8847,cv_train,2
1508,cv_train,2
8201,cv_train,2
13531,cv_train,2
8733,cv_train,2
10004,cv_train,2
17788,cv_train,2
486,cv_train,2
15648,cv_train,2
4210,cv_train,2
1268,cv_train,2
17487,cv_train,2
14858,cv_train,2
7113,cv_train,2
2205,cv_train,2
13473,cv_train,2
18567,cv_train,2
18988,cv_train,2
18631,cv_train,2
3740,cv_train,2
546,cv_train,2
8062,cv_train,2
6755,cv_train,2
12096,cv_train,2
5352,cv_train,2
12586,cv_train,2
1737,cv_train,2
14933,cv_train,2
1672,cv_train,2
19489,cv_train,2
15551,cv_train,2
13200,cv_train,2
3758,cv_train,2
12665,cv_train,2
14402,cv_train,2
1839,cv_train,2
10261,cv_train,2
2389,cv_train,2
16758,cv_train,2
15313,cv_train,2
16659,cv_train,2
14157,cv_train,2
7303,cv_train,2
3723,cv_train,2
18493,cv_train,2
10724,cv_train,2
5640,cv_train,2
6031,cv_train,2
2018,cv_train,2
13184,cv_train,2
5567,cv_train,2
17951,cv_train,2
7171,cv_train,2
7755,cv_train,2
16872,cv_train,2
11943,cv_train,2
15307,cv_train,2
9383,cv_train,2
6061,cv_train,2
1412,cv_train,2
5698,cv_train,2
13125,cv_train,2
10765,cv_train,2
1968,cv_train,2
13600,cv_train,2
1356,cv_train,2
3197,cv_train,2
341,cv_train,2
17941,cv_train,2
2350,cv_train,2
20600,cv_train,2
10631,cv_train,2
12806,cv_train,2
9535,cv_train,2
3875,cv_train,2
195,cv_train,2
10784,cv_train,2
5399,cv_train,2
8077,cv_train,2
15722,cv_train,2
17317,cv_train,2
1316,cv_train,2
19769,cv_train,2
92,cv_train,2
5700,cv_train,2
18850,cv_train,2
17911,cv_train,2
5893,cv_train,2
7779,cv_train,2
860,cv_train,2
8665,cv_train,2
6704,cv_train,2
2058,cv_train,2
8931,cv_train,2
17472,cv_train,2
12620,cv_train,2
12604,cv_train,2
4359,cv_train,2
13084,cv_train,2
7608,cv_train,2
9159,cv_train,2
6820,cv_train,2
18040,cv_train,2
12270,cv_train,2
12507,cv_train,2
5088,cv_train,2
17442,cv_train,2
9175,cv_train,2
20204,cv_train,2
12853,cv_train,2
16143,cv_train,2
7887,cv_train,2
6962,cv_train,2
8313,cv_train,2
4450,cv_train,2
665,cv_train,2
12772,cv_train,2
10463,cv_train,2
15010,cv_train,2
918,cv_train,2
10042,cv_train,2
9989,cv_train,2
214,cv_train,2
2177,cv_train,2
911,cv_train,2
3528,cv_train,2
6271,cv_train,2
5509,cv_train,2
10280,cv_train,2
2354,cv_train,2
6065,cv_train,2
18829,cv_train,2
14022,cv_train,2
11852,cv_train,2
7932,cv_train,2
4148,cv_train,2
7602,cv_train,2
10826,cv_train,2
14652,cv_train,2
4800,cv_train,2
11811,cv_train,2
16140,cv_train,2
4685,cv_train,2
585,cv_train,2
7861,cv_train,2
13025,cv_train,2
13855,cv_train,2
13695,cv_train,2
17098,cv_train,2
10502,cv_train,2
574,cv_train,2
16226,cv_train,2
3836,cv_train,2
2110,cv_train,2
4807,cv_train,2
14671,cv_train,2
10849,cv_train,2
18417,cv_train,2
20597,cv_train,2
2700,cv_train,2
17126,cv_train,2
2467,cv_train,2
7948,cv_train,2
18231,cv_train,2
12986,cv_train,2
2919,cv_train,2
18840,cv_train,2
17316,cv_train,2
3776,cv_train,2
5775,cv_train,2
5949,cv_train,2
1016,cv_train,2
12208,cv_train,2
3976,cv_train,2
3489,cv_train,2
12453,cv_train,2
18811,cv_train,2
18628,cv_train,2
14568,cv_train,2
5151,cv_train,2
13018,cv_train,2
11330,cv_train,2
12155,cv_train,2
11600,cv_train,2
207,cv_train,2
17576,cv_train,2
5585,cv_train,2
3317,cv_train,2
16795,cv_train,2
3166,cv_train,2
20199,cv_train,2
10088,cv_train,2
15668,cv_train,2
5047,cv_train,2
11280,cv_train,2
18168,cv_train,2
17429,cv_train,2
17775,cv_train,2
11486,cv_train,2
5734,cv_train,2
4766,cv_train,2
5052,cv_train,2
8719,cv_train,2
12242,cv_train,2
13041,cv_train,2
19394,cv_train,2
14521,cv_train,2
18008,cv_train,2
17948,cv_train,2
9294,cv_train,2
18292,cv_train,2
10714,cv_train,2
4343,cv_train,2
14805,cv_train,2
1107,cv_train,2
3548,cv_train,2
18189,cv_train,2
2414,cv_train,2
4542,cv_train,2
2713,cv_train,2
16156,cv_train,2
11095,cv_validation,2
6577,cv_validation,2
5272,cv_validation,2
10011,cv_validation,2
3811,cv_validation,2
4641,cv_validation,2
18500,cv_validation,2
5646,cv_validation,2
192,cv_validation,2
18770,cv_validation,2
8274,cv_validation,2
3218,cv_validation,2
15224,cv_validation,2
15299,cv_validation,2
4905,cv_validation,2
12370,cv_validation,2
16438,cv_validation,2
5671,cv_validation,2
3435,cv_validation,2
17961,cv_validation,2
16380,cv_validation,2
14468,cv_validation,2
4037,cv_validation,2
1292,cv_validation,2
11735,cv_validation,2
9376,cv_validation,2
9437,cv_validation,2
12668,cv_validation,2
20574,cv_validation,2
20358,cv_validation,2
7336,cv_validation,2
4913,cv_validation,2
596,cv_validation,2
13817,cv_validation,2
18293,cv_validation,2
4945,cv_validation,2
10093,cv_validation,2
17958,cv_validation,2
19285,cv_validation,2
8032,cv_validation,2
2472,cv_validation,2
16144,cv_validation,2
15923,cv_validation,2
16333,cv_validation,2
10390,cv_validation,2
3524,cv_validation,2
5002,cv_validation,2
9578,cv_validation,2
3966,cv_validation,2
6824,cv_validation,2
18648,cv_validation,2
10632,cv_validation,2
17212,cv_validation,2
8948,cv_validation,2
17705,cv_validation,2
14202,cv_validation,2
12527,cv_validation,2
13743,cv_validation,2
17116,cv_validation,2
19322,cv_validation,2
11692,cv_validation,2
6848,cv_validation,2
4500,cv_validation,2
5901,cv_validation,2
16029,cv_train,3
14042,cv_train,3
5671,cv_train,3
11735,cv_train,3
1214,cv_train,3
18500,cv_train,3
14337,cv_train,3
6517,cv_train,3
17613,cv_train,3
6293,cv_train,3
8274,cv_train,3
10632,cv_train,3
10702,cv_train,3
6516,cv_train,3
18199,cv_train,3
14202,cv_train,3
124,cv_train,3
16631,cv_train,3
3811,cv_train,3
62,cv_train,3
11860,cv_train,3
8237,cv_train,3
11867,cv_train,3
12410,cv_train,3
11238,cv_train,3
1945,cv_train,3
20358,cv_train,3
3645,cv_train,3
15299,cv_train,3
15224,cv_train,3
3070,cv_train,3
2133,cv_train,3
10192,cv_train,3
11850,cv_train,3
358,cv_train,3
19518,cv_train,3
6577,cv_train,3
8847,cv_train,3
11095,cv_train,3
1508,cv_train,3
13531,cv_train,3
8733,cv_train,3
10004,cv_train,3
486,cv_train,3
9437,cv_train,3
4913,cv_train,3
4210,cv_train,3
10011,cv_train,3
17487,cv_train,3
1292,cv_train,3
14858,cv_train,3
18293,cv_train,3
2205,cv_train,3
18988,cv_train,3
18631,cv_train,3
3740,cv_train,3
546,cv_train,3
6824,cv_train,3
2472,cv_train,3
3218,cv_train,3
8062,cv_train,3
6755,cv_train,3
12096,cv_train,3
16380,cv_train,3
6848,cv_train,3
5352,cv_train,3
1737,cv_train,3
14933,cv_train,3
1672,cv_train,3
12527,cv_train,3
19489,cv_train,3
15551,cv_train,3
3758,cv_train,3
12665,cv_train,3
14402,cv_train,3
1839,cv_train,3
10261,cv_train,3
2389,cv_train,3
15313,cv_train,3
16659,cv_train,3
14157,cv_train,3
7303,cv_train,3
3723,cv_train,3
13743,cv_train,3
18493,cv_train,3
10724,cv_train,3
4945,cv_train,3
2018,cv_train,3
13184,cv_train,3
5567,cv_train,3
7171,cv_train,3
16872,cv_train,3
10390,cv_train,3
11943,cv_train,3
15307,cv_train,3
9383,cv_train,3
6061,cv_train,3
1412,cv_train,3
13125,cv_train,3
10765,cv_train,3
1968,cv_train,3
1356,cv_train,3
341,cv_train,3
2350,cv_train,3
20600,cv_train,3
8032,cv_train,3
