row,x,y,resp_0,resp_1,resp_2,component
51,-0.54753235068680639,-0.01210032022952247,0.99999999999217737,7.8202444733033201e-12,2.409054536516301e-15,0
52,-0.18452280204178731,0.23592890236072242,0.99999999982909293,1.7069936420869724e-10,2.0767610527339704e-13,0
53,0.92349922411447827,-0.13059705240940242,0.99999999995311084,4.553041062104239e-11,1.3586778315566732e-12,0
54,0.63926001302619129,-0.51983644554955533,0.99999999999890776,1.0776632413145005e-12,1.4678529240338207e-14,0
55,0.36605555742462309,0.28681666949186707,0.99999999919305749,8.0115806904034562e-10,5.7845329272979072e-12,0
56,0.28796897340956162,-0.90809163627153511,0.99999999999998179,1.8276095327642555e-14,8.6632215543802742e-17,0
57,0.47754409527368763,-1.1683065873495311,0.99999999999999778,2.1625830509312889e-15,1.7330763861532123e-17,0
58,-0.66969907300365084,0.52709921262393411,0.99999999949703122,5.0286237210479392e-10,1.0641235974485938e-13,0
59,-0.0060353688404884984,0.61774149459097982,0.99999999392299688,6.0624276064302645e-09,1.4575495864959127e-11,0
60,6.0323191684443129,2.1757648815957902,0.99999999729876587,2.6127462516830654e-09,8.848780972103578e-11,0
61,5.3585562249487486,0.6180921504337098,0.99999999999882072,1.0682633241392441e-12,1.1112107736625827e-13,0
62,4.3652753650562097,0.68189263990616233,0.99999999972853382,1.8936809735720884e-10,8.2098046094841055e-11,0
63,6.0034730094724553,-0.003902047595565783,0.99999999999999978,1.3516029549319313e-16,2.984933897931905e-18,0
64,5.7833604508869776,-0.036592066382757915,0.99999999999999956,3.9445877239866084e-16,1.4779431621430101e-17,0
65,6.1736272408629267,0.4644443130096213,0.99999999999999756,2.3455538356325545e-15,3.6192609697625807e-17,0
66,5.7200463102505319,2.5424873073961387,0.99999976717420069,2.15550482508079e-07,1.727531659918433e-08,0
67,4.6815052578873813,-0.51612712126961502,0.99999999999999778,1.8058377831340416e-15,4.4775790136827124e-16,0
68,6.2061829398799606,1.6111345243854287,0.99999999998492495,1.4803737594705898e-11,2.713865902658502e-13,0
69,4.4927912020954768,2.2513428770990904,0.99997743529739325,1.4421912444629349e-05,8.1427901619503282e-06,0
70,4.1056985472444598,0.79117057370420252,0.99999999810203954,1.2259718755920275e-09,6.719887585075774e-10,0
71,6.1323336970219717,0.80501602993146326,0.99999999999995026,4.8772694072376623e-14,9.0182608873256047e-16,0
72,3.9439874107935768,0.736866679158799,0.9999999977639551,1.3993232103246549e-09,8.3672164570671299e-10,0
73,6.2044732218150047,0.38977405266837295,0.99999999999999889,1.0325435333277574e-15,1.4440344042328571e-17,0
74,3.770468715240785,-1.6969039380615585,1,8.3314710831278888e-19,3.754025982933485e-19,0
75,2.71282698892204,1.2832147847840507,0.99999629327976203,2.2849287782190337e-06,1.4217914597532767e-06,0
76,5.8048738692573485,0.3685655276685057,0.9999999999999889,1.0740682640769285e-14,4.1201224410699965e-16,0
77,4.7343456867148195,1.7664079058767876,0.99999977694217113,1.6271857596707653e-07,6.0339252871708879e-08,0
78,4.650589017231038,1.6921882805906243,0.99999980696211166,1.3748398008800172e-07,5.5553908337579482e-08,0
79,4.0824157242246075,0.30867557071973017,0.9999999999613236,2.5696180098553886e-11,1.2980387395517137e-11,0
80,3.9879831159544459,0.78435010798266014,0.99999999719989741,1.7615987100794468e-09,1.0385038795931889e-09,0
81,4.9806447672187177,1.1435424431339838,0.99999999941322271,4.7945797197338242e-10,1.0731924724898419e-10,0
82,5.229275985438071,1.0558526195489928,0.99999999992054867,6.9379321375359556e-11,1.0071929903542612e-11,0
83,4.5996604294219727,-0.81071547245234976,0.99999999999999978,1.7707260454285916e-16,4.6531665280547969e-17,0
84,6.3213813579344134,0.53359302383198381,0.99999999999999845,1.5518142399691623e-15,1.6119560749532383e-17,0
85,6.3529876562227736,2.7362722040954246,0.99999998579832372,1.3967391961230984e-08,2.3428426561812521e-10,0
86,5.1584513090730306,0.91919477864697452,0.99999999996037725,3.4177500085086386e-11,5.4451257653675652e-12,0
87,4.636625024843755,0.80878194863852615,0.99999999977505816,1.6876170393463378e-10,5.618023935055912e-11,0
88,6.6111532060345759,0.45835867467209968,0.99999999999999978,1.1145915913618609e-16,4.8035417143874882e-19,0
89,3.8290314355028663,1.4224875374564037,0.99999925853290028,4.2633896478023301e-07,3.1512813490697387e-07,0
90,4.2608903023338751,2.3397184266906996,0.99988453045459502,6.7034004052842774e-05,4.8435541352096105e-05,0
91,5.6744690332488847,1.636389327022467,0.99999999948182006,4.8486293817477437e-10,3.3316999905597684e-11,0
92,6.2988374976218173,1.6692664863681792,0.99999999998756017,1.2263362542887779e-11,1.7645823975738642e-13,0
93,6.4005102675100511,2.2463069920667742,0.99999999962027353,3.7500222122900904e-10,4.724174561316163e-12,0
94,5.5388358077938173,0.35639872505085934,0.99999999999995115,4.5813255734713591e-14,3.1577432901074678e-15,0
95,5.8489318882995027,-0.75729611596886537,1,4.352842931693894e-19,1.2523931408167749e-20,0
96,5.0045638611505323,0.052219273255658116,0.99999999999993117,5.86057176831895e-14,1.0112987336800584e-14,0
97,5.4914105100822628,1.8752577798899648,0.99999999131598327,7.8374731584858279e-09,8.4654350827692372e-10,0
98,5.0944664524855474,-0.056840849520298775,0.99999999999998312,1.4690488668221384e-14,2.1531076973945873e-15,0
99,5.3635637882130771,2.0671852023389605,0.99999992900122636,6.1922008390175794e-08,9.0767650549373232e-09,0
100,4.6948386647025542,2.1209609086559036,0.99999651499500886,2.4371297926949545e-06,1.0478751983972273e-06,0
101,5.3510831536165009,1.4225164887739155,0.99999999931846362,6.0495305174038574e-10,7.6583412216679975e-11,0
102,5.313675756202378,0.42580616776261149,0.99999999999968892,2.8046404879981593e-13,3.0549095952724883e-14,0
103,5.4402423144729353,2.0775341674056098,0.99999995060733826,4.3842078330799871e-08,5.550583533955396e-09,0
104,3.9287101519539007,0.44593151742159376,0.99999999978446752,1.374565230350465e-10,7.8076003596109392e-11,0
105,4.5760122619723642,1.0595070368826369,0.99999999781109561,1.5885437713222582e-09,6.0036062457830123e-10,0
106,5.561672254650416,-0.008607593704806904,0.999999999999998,1.8298556382205922e-15,1.1249955602076884e-16,0
107,5.2630946230545543,1.4975867880695706,0.99999999804626616,1.6961277479643787e-09,2.576062063525603e-10,0
108,5.8239310173384622,0.863834646791522,0.99999999999944023,5.3810021654503428e-13,2.1850484650034106e-14,0
109,4.279271229225972,1.646770190340539,0.99999927484935114,4.5692700085214545e-07,2.682236478876361e-07,0
110,5.3462545261968604,0.76571915945395541,0.99999999999582578,3.7613128336847513e-12,4.130786713374847e-13,0
111,4.4790153664915335,2.5487597483743332,0.99981291764530145,0.00011504993500644915,7.2032419692241115e-05,0
112,5.0611088051210373,0.32059022051073571,0.99999999999949973,4.2926438870652869e-13,7.1110997889254856e-14,0
113,5.2648437202803411,2.040345908033987,0.99999989811105339,8.6723456734907293e-08,1.5165490028887398e-08,0
114,5.114151776638777,1.9378724615785319,0.99999988878752866,9.1082103235632586e-08,2.0130368053820805e-08,0
115,5.4024748102301157,2.0359726278754513,0.99999995434765043,4.0229744572444448e-08,5.4226049882896593e-09,0
116,5.793765515750553,-0.40136671822028291,1,1.5149607452443462e-17,5.2231108649538266e-19,0
117,5.2421385670419731,1.0486000665466917,0.99999999993001265,6.1304307600222023e-11,8.6830195716332102e-12,0
118,6.1833195093158846,2.9448574301423003,0.9999998285318551,1.6666740476690906e-07,4.8007401518622641e-09,0
119,4.0000776066379453,2.175904272258812,0.99989704708245508,5.627255501742604e-05,4.6680362527585663e-05,0
120,3.1086885248611296,3.6838842194588537,0.034599680379396786,0.37808306296372896,0.58731725665687418,2
121,2.3908385540968538,4.3703515801383501,0.00025651611638398365,0.43747781904618699,0.56226566483742901,2
122,0.463226407174681,4.1197081909537268,0.0029280768015729174,0.96906808115475185,0.028003842043675276,1
123,2.5702972490217291,5.9908822135741371,9.0506736900074282e-08,0.24410459503815529,0.75589531445510783,2
124,1.185676454003785,4.7780639774943836,3.7796958366012697e-05,0.81277224715167828,0.18718995588995563,1
125,1.0658169584535915,4.4764026693974843,0.00020130662187840611,0.86493884322100423,0.13485985015711732,1
126,2.3477037502133618,5.0818463240510967,5.8220389845637634e-06,0.37598001248263424,0.62401416547838118,2
127,2.2033147757955702,5.6195164294136744,4.0720258468522186e-07,0.3560971349224617,0.6439024578749537,2
128,2.491106885383755,5.210788852563792,3.3443964777462885e-06,0.33177510875563143,0.66822154684789081,2
129,1.9308696218117207,6.4057546930240878,1.3296409622466677e-08,0.34917227010116808,0.65082771660242222,2
130,1.422910953180736,5.5541191746765399,7.3296664927137702e-07,0.65505145055746672,0.34494781647588391,1
131,-0.27693710502914781,6.6513136635150634,1.3745359454509989e-07,0.99161508036369472,0.0083847821827109457,1
132,2.7151690494602003,6.3235443400923508,2.4639561592515865e-08,0.1975989717364901,0.80240100362394839,2
133,1.8790169125388294,4.5040276386683997,0.00010914573086960292,0.58019841107582693,0.41969244319330345,1
134,0.8968457872882758,4.2224613759351382,0.00093521015489827293,0.9126607198168436,0.08640407002825827,1
135,3.7012867378281697,6.3921185629249484,1.6311200274667719e-07,0.16544544506284267,0.83455439182515456,2
136,3.2441812747269205,5.2203025359190143,9.9836908784344643e-06,0.25104069526397393,0.74894932104514766,2
137,3.1910472360001756,3.9315072494842789,0.00966858279645149,0.36175735031520917,0.62857406688833928,2
138,1.9388821269296013,4.6714603590958044,4.4497635368796683e-05,0.5418791102520919,0.45807639211253925,1
139,1.7041099023691022,5.6124881129940967,4.6297119373596783e-07,0.52805898010328556,0.47194055692552067,1
140,1.8263401966587138,4.5432715695737897,8.9238955469371647e-05,0.59549999030884404,0.4044107707356866,1
141,2.0513955170301958,5.0041045931984929,7.9684464348307914e-06,0.46823525175899788,0.53175677979456726,2
142,2.3605874084579948,4.7131363266923652,3.9401516079219023e-05,0.41056939712489426,0.58939120135902645,2
143,1.9648611801103799,5.7164985937779553,2.6073215274651936e-07,0.41749922429223724,0.58250051497560995,2
144,2.5082081388672544,4.4822141125799142,0.00015157721134547336,0.40017283763892048,0.59967558514973407,2
145,0.77237139861107895,3.7521299692795864,0.014969241869979459,0.93102175132490461,0.054009006805115882,1
146,3.1898487904476647,5.1164327166304044,1.4906404096347839e-05,0.2616384082215864,0.73834668537431725,2
147,1.8474561509878815,5.883568693014535,1.2741790286790251e-07,0.43974333584391428,0.56025653673818276,2
148,0.70590369692195698,4.9344727910291164,2.9616651302362437e-05,0.92728050581375387,0.072689877534943728,1
149,0.44628298264909905,4.5046117602924109,0.00038326389631737151,0.96853455909734276,0.031082177006339862,1
150,2.610040655505192,5.1852843223589566,4.214428401868256e-06,0.31283721040213108,0.68715857516946699,2
151,1.9456445328147662,5.0241829312606159,7.2349039098417446e-06,0.50200324297376708,0.49798952212232306,1
152,1.4016923781626824,6.0154948913419526,9.7540647747004937e-08,0.61372414466358682,0.38627575779576534,1
153,2.5154156380903254,5.0763889560554478,6.6890158107645364e-06,0.34030197522591887,0.65969133575827044,2
154,1.8782140938399305,6.108828136803103,4.7133997959540918e-08,0.40186409708620408,0.59813585577979789,2
155,2.0115676544262668,4.5755239249934059,7.392156505565713e-05,0.52673116378647133,0.47319491464847302,1
156,1.5506464095068002,5.1815949248299518,3.8681284679622992e-06,0.63940482603936588,0.36059130583216625,1
157,1.533385073717118,4.6702297057655091,5.1125174993349512e-05,0.69506889647006576,0.30487997835494079,1
158,2.4037583108280343,5.0400726171343608,7.4226935823240137e-06,0.36722928809165917,0.63276328921475855,2
159,3.2358756707529643,5.2963544582887154,6.7115469190698494e-06,0.24492836505195564,0.7550649234011253,2
160,1.4591212151813591,5.7687308057502467,2.7074437429164778e-07,0.61579821574237503,0.38420151351325071,1
161,2.0375806851299996,4.4463222288751547,0.0001485787122159559,0.53119122584957656,0.46866019543820747,1
162,2.2512377255013734,4.1590985499778164,0.00077408879594310703,0.49435884272395264,0.50486706848010432,2
163,3.3371805707641675,5.4118137335839931,4.8514603960899718e-06,0.2334135246299999,0.76658162390960405,2
164,2.7216921461240133,5.5484084261173283,8.1018403437335581e-07,0.26287050806975987,0.73712868174620583,2
165,1.7627206175761934,3.8824995181442734,0.0035613729286347036,0.67590196665224234,0.32053666041912293,1
166,1.2149166168739649,4.1583897703245283,0.00098405640521413967,0.83911029385345415,0.15990564974133176,1
167,2.1599766109848941,4.9383045770461029,1.1285464463236895e-05,0.44145292850130546,0.55853578603423137,2
168,0.58011678963441349,5.5696080507897499,1.8276210985371169e-06,0.93079080017482929,0.069207372204072165,1
169,2.2353910651384425,4.2856075675090413,0.00037794204846776342,0.48655855431468609,0.51306350363684616,2
170,2.0640850570762272,7.1622056287214413,6.875191017671339e-10,0.23089822660745912,0.76910177270502178,2
171,2.3426832480440796,4.2999166205192285,0.0003680541310094182,0.45632063773744602,0.54331130813154449,2
172,0.83982570991673366,5.4237372177358925,2.4475813028709424e-06,0.87941982360721549,0.12057772881148156,1
173,1.8744292615334486,5.8382119429004629,1.5433303628209417e-07,0.435167932489603,0.56483191317736081,2
174,1.9637406629946201,5.779807995124087,1.9560896138816572e-07,0.41060674122485624,0.58939306316618234,2
175,1.644776567316782,4.4124939900203763,0.00019028586319255709,0.67551991707701264,0.32428979705979472,1
176,1.1288646551231498,5.4250430152223075,1.7420882542805252e-06,0.78712902728612322,0.21286923062562244,1
177,1.7507405666688194,5.1946233697565836,3.2743456571219669e-06,0.55647645692829151,0.44352026872605127,1
178,3.0155297274665429,5.7352061979610411,5.2187853516586694e-07,0.21927936273531698,0.78072011538614783,2
179,1.4841297182534245,5.18757450159735,3.9253155242528287e-06,0.66637108705208392,0.33362498763239196,1
